# Emergent specific intensity at surface (nd=0)  iter=18
# Col 1: E [eV]
# Col 2: I_corona (incident) [erg cm^-2 s^-1 eV^-1]
# Col 3: I_disk (incident) [erg cm^-2 s^-1 eV^-1]
# Col 4: I(mu=-0.960290) [erg cm^-2 s^-1 eV^-1 sr^-1]
# Col 5: I(mu=-0.796666) [erg cm^-2 s^-1 eV^-1 sr^-1]
# Col 6: I(mu=-0.525532) [erg cm^-2 s^-1 eV^-1 sr^-1]
# Col 7: I(mu=-0.183435) [erg cm^-2 s^-1 eV^-1 sr^-1]
# Col 8: I(mu=0.183435) [erg cm^-2 s^-1 eV^-1 sr^-1]
# Col 9: I(mu=0.525532) [erg cm^-2 s^-1 eV^-1 sr^-1]
# Col 10: I(mu=0.796666) [erg cm^-2 s^-1 eV^-1 sr^-1]
# Col 11: I(mu=0.960290) [erg cm^-2 s^-1 eV^-1 sr^-1]
1.004861e+00  1.316018e+11  0.000000e+00  0.000000e+00  1.183570e+12  0.000000e+00  0.000000e+00  1.946111e+11  1.564002e+11  1.396691e+11  1.328270e+11
1.014577e+00  1.320206e+11  0.000000e+00  0.000000e+00  1.187337e+12  0.000000e+00  0.000000e+00  1.979674e+11  1.585948e+11  1.415774e+11  1.346545e+11
1.024387e+00  1.324358e+11  0.000000e+00  0.000000e+00  1.191071e+12  0.000000e+00  0.000000e+00  2.011450e+11  1.606592e+11  1.433823e+11  1.363862e+11
1.034292e+00  1.328472e+11  0.000000e+00  0.000000e+00  1.194771e+12  0.000000e+00  0.000000e+00  2.058355e+11  1.698499e+11  1.546648e+11  1.485125e+11
1.044293e+00  1.332575e+11  0.000000e+00  0.000000e+00  1.198461e+12  0.000000e+00  0.000000e+00  2.074659e+11  1.647455e+11  1.469641e+11  1.398310e+11
1.054391e+00  1.336745e+11  0.000000e+00  0.000000e+00  1.202211e+12  0.000000e+00  0.000000e+00  2.106850e+11  1.668198e+11  1.487796e+11  1.415743e+11
1.064586e+00  1.340985e+11  0.000000e+00  0.000000e+00  1.206025e+12  0.000000e+00  0.000000e+00  5.270930e+11  3.679716e+11  3.004554e+11  2.734165e+11
1.074880e+00  1.345167e+11  0.000000e+00  0.000000e+00  1.209786e+12  0.000000e+00  0.000000e+00  2.169754e+11  1.708443e+11  1.523394e+11  1.450173e+11
1.085273e+00  1.349336e+11  0.000000e+00  0.000000e+00  1.213535e+12  0.000000e+00  0.000000e+00  2.200572e+11  1.728093e+11  1.540983e+11  1.467336e+11
1.095767e+00  1.353498e+11  0.000000e+00  0.000000e+00  1.217279e+12  0.000000e+00  0.000000e+00  2.232478e+11  1.748570e+11  1.559305e+11  1.485183e+11
1.106362e+00  1.357753e+11  0.000000e+00  0.000000e+00  1.221105e+12  0.000000e+00  0.000000e+00  2.246044e+11  1.762435e+11  1.574617e+11  1.501296e+11
1.117059e+00  1.362044e+11  0.000000e+00  0.000000e+00  1.224964e+12  0.000000e+00  0.000000e+00  2.478442e+11  1.929756e+11  1.713806e+11  1.629126e+11
1.127861e+00  1.366272e+11  0.000000e+00  0.000000e+00  1.228767e+12  0.000000e+00  0.000000e+00  5.664782e+11  5.385818e+11  5.219795e+11  5.139317e+11
1.138766e+00  1.370465e+11  0.000000e+00  0.000000e+00  1.232538e+12  0.000000e+00  0.000000e+00  2.707207e+11  2.139224e+11  1.924652e+11  1.841452e+11
1.149777e+00  1.374716e+11  0.000000e+00  0.000000e+00  1.236361e+12  0.000000e+00  0.000000e+00  2.650378e+11  2.393296e+11  2.279295e+11  2.230186e+11
1.160894e+00  1.379039e+11  0.000000e+00  0.000000e+00  1.240249e+12  0.000000e+00  0.000000e+00  2.439646e+11  1.891289e+11  1.690962e+11  1.614496e+11
1.172119e+00  1.383353e+11  0.000000e+00  0.000000e+00  1.244128e+12  0.000000e+00  0.000000e+00  2.470140e+11  1.902543e+11  1.697623e+11  1.619748e+11
1.183453e+00  1.387639e+11  0.000000e+00  0.000000e+00  1.247984e+12  0.000000e+00  0.000000e+00  2.505058e+11  1.924797e+11  1.717811e+11  1.639496e+11
1.194855e+00  1.391869e+11  0.000000e+00  0.000000e+00  1.251787e+12  0.000000e+00  0.000000e+00  2.784775e+11  2.087885e+11  1.841433e+11  1.748328e+11
1.206325e+00  1.396156e+11  0.000000e+00  0.000000e+00  1.255643e+12  0.000000e+00  0.000000e+00  2.604596e+11  2.046168e+11  1.851121e+11  1.777845e+11
1.217905e+00  1.400513e+11  0.000000e+00  0.000000e+00  1.259562e+12  0.000000e+00  0.000000e+00  2.630517e+11  2.019178e+11  1.808185e+11  1.729074e+11
1.229597e+00  1.404845e+11  0.000000e+00  0.000000e+00  1.263458e+12  0.000000e+00  0.000000e+00  2.234973e+12  1.446626e+12  1.163310e+12  1.054216e+12
1.241401e+00  1.409148e+11  0.000000e+00  0.000000e+00  1.267327e+12  0.000000e+00  0.000000e+00  2.726994e+11  2.139597e+11  1.941166e+11  1.867330e+11
1.253318e+00  1.413409e+11  0.000000e+00  0.000000e+00  1.271159e+12  0.000000e+00  0.000000e+00  2.722158e+11  2.065049e+11  1.846618e+11  1.766014e+11
1.265349e+00  1.417749e+11  0.000000e+00  0.000000e+00  1.275062e+12  0.000000e+00  0.000000e+00  2.911665e+11  2.171698e+11  1.928360e+11  1.838776e+11
1.277496e+00  1.422190e+11  0.000000e+00  0.000000e+00  1.279057e+12  0.000000e+00  0.000000e+00  2.784734e+11  2.105785e+11  1.885557e+11  1.805010e+11
1.289760e+00  1.426554e+11  0.000000e+00  0.000000e+00  1.282982e+12  0.000000e+00  0.000000e+00  2.827027e+11  2.147766e+11  1.930151e+11  1.850859e+11
1.302141e+00  1.430908e+11  0.000000e+00  0.000000e+00  1.286898e+12  0.000000e+00  0.000000e+00  4.757707e+11  4.238289e+11  4.056039e+11  3.985397e+11
1.314641e+00  1.435238e+11  0.000000e+00  0.000000e+00  1.290792e+12  0.000000e+00  0.000000e+00  2.900679e+11  2.197112e+11  1.976802e+11  1.897138e+11
1.327261e+00  1.439641e+11  0.000000e+00  0.000000e+00  1.294752e+12  0.000000e+00  0.000000e+00  5.052706e+11  3.339259e+11  2.798959e+11  2.600278e+11
1.340003e+00  1.444116e+11  0.000000e+00  0.000000e+00  1.298776e+12  0.000000e+00  0.000000e+00  4.334074e+11  3.708482e+11  3.507824e+11  3.433579e+11
1.352866e+00  1.448548e+11  0.000000e+00  0.000000e+00  1.302762e+12  0.000000e+00  0.000000e+00  3.000810e+11  2.249577e+11  2.022342e+11  1.941123e+11
1.365854e+00  1.452924e+11  0.000000e+00  0.000000e+00  1.306697e+12  0.000000e+00  0.000000e+00  3.139670e+11  2.372195e+11  2.142418e+11  2.060519e+11
1.378965e+00  1.457330e+11  0.000000e+00  0.000000e+00  1.310660e+12  0.000000e+00  0.000000e+00  4.108821e+11  3.421154e+11  3.212383e+11  3.136986e+11
1.392203e+00  1.461804e+11  0.000000e+00  0.000000e+00  1.314684e+12  0.000000e+00  0.000000e+00  3.896945e+11  3.164401e+11  2.947131e+11  2.869592e+11
