READ SERR 1
@_compps_qdp_tmp.pco
!
5.78771591 3.33164036E-2 9.67651737E-9
5.85473442 3.37021872E-2 9.52519663E-9
5.92252922 3.40924412E-2 9.37617628E-9
5.99110842 3.44872139E-2 9.22942256E-9
6.0604825 3.48865576E-2 9.08490172E-9
6.13065958 3.52905244E-2 8.94258001E-9
6.20164919 3.56991664E-2 8.80242368E-9
6.27346087 3.61125432E-2 8.66440164E-9
6.34610415 3.6530707E-2 8.52848014E-9
6.41958857 3.69537137E-2 8.3946281E-9
6.49392414 3.73816192E-2 8.26281443E-9
6.56911993 3.78144756E-2 8.13300982E-9
6.6451869 3.82523462E-2 8.00518318E-9
6.72213459 3.86952907E-2 7.87930521E-9
6.79997301 3.91433612E-2 7.75534836E-9
6.87871313 3.95966172E-2 7.63328245E-9
6.95836496 4.0055126E-2 7.51307994E-9
7.038939 4.05189432E-2 7.39471329E-9
7.12044621 4.09881286E-2 7.27815541E-9
7.20289707 4.14627492E-2 7.16337878E-9
7.28630257 4.19428647E-2 7.05035763E-9
7.37067366 4.24285419E-2 6.93906532E-9
7.45602226 4.29198407E-2 6.82947654E-9
7.54235888 4.34168279E-2 6.72156553E-9
7.62969542 4.39195707E-2 6.61530741E-9
7.71804285 4.44281362E-2 6.51067733E-9
7.80741358 4.49425913E-2 6.40765174E-9
7.89781952 4.54629995E-2 6.30620622E-9
7.98927164 4.59894389E-2 6.20631679E-9
8.08178329 4.65219691E-2 6.10796125E-9
8.17536545 4.70606685E-2 6.01111561E-9
8.27003193 4.76056039E-2 5.91575855E-9
8.36579418 4.81568538E-2 5.82186699E-9
8.46266556 4.87144813E-2 5.72942005E-9
8.56065941 4.92785685E-2 5.63839597E-9
8.65978718 4.98491898E-2 5.54877388E-9
8.76006222 5.04264161E-2 5.46053247E-9
8.86149883 5.10103256E-2 5.3736513E-9
8.96411037 5.16009964E-2 5.28811084E-9
9.06791019 5.21985069E-2 5.20389021E-9
9.17291164 5.2802939E-2 5.12097031E-9
9.27912903 5.34143671E-2 5.03933206E-9
9.3865757 5.40328771E-2 4.95895547E-9
9.49526691 5.4658547E-2 4.87982232E-9
9.60521698 5.52914664E-2 4.80191398E-9
9.7164402 5.59317097E-2 4.72521222E-9
9.82895184 5.65793701E-2 4.64969929E-9
9.94276524 5.72345257E-2 4.57535654E-9
10.0578976 5.78972697E-2 4.50216708E-9
10.1743622 5.85676916E-2 4.43011361E-9
10.2921762 5.92458732E-2 4.35917924E-9
10.4113531 5.99319078E-2 4.28934666E-9
10.5319109 6.06258847E-2 4.22059987E-9
10.6538649 6.13279007E-2 4.15292201E-9
10.7772312 6.20380454E-2 4.08629752E-9
10.9020252 6.27564117E-2 4.02071043E-9
11.028265 6.34830967E-2 3.95614475E-9
11.1559668 6.42181933E-2 3.89258537E-9
11.2851467 6.49618059E-2 3.83001719E-9
11.415822 6.57140315E-2 3.76842468E-9
11.5480108 6.64749593E-2 3.70779407E-9
11.6817312 6.72447085E-2 3.64811026E-9
11.8169985 6.80233613E-2 3.58935881E-9
11.9538336 6.88110366E-2 3.53152596E-9
12.0922518 6.96078315E-2 3.4745975E-9
12.2322741 7.04138502E-2 3.4185601E-9
12.3739166 7.12292045E-2 3.36339978E-9
12.5172005 7.20539987E-2 3.30910388E-9
12.6621428 7.28883445E-2 3.25565863E-9
12.8087635 7.37323537E-2 3.2030516E-9
12.9570818 7.45861307E-2 3.15126991E-9
13.1071177 7.5449802E-2 3.1003009E-9
13.2588911 7.63234645E-2 3.05013215E-9
13.4124212 7.72072524E-2 3.0007512E-9
13.5677299 7.81012699E-2 2.95214608E-9
13.7248373 7.90056437E-2 2.9043048E-9
13.8837633 7.99204856E-2 2.85721558E-9
14.0445299 8.08459148E-2 2.81086687E-9
14.2071571 8.17820728E-2 2.76524714E-9
14.3716688 8.27290639E-2 2.7203455E-9
14.538085 8.36870149E-2 2.67615086E-9
14.7064276 8.46560672E-2 2.6326521E-9
14.8767204 8.56363401E-2 2.58983857E-9
15.0489845 8.66279602E-2 2.54769983E-9
15.2232437 8.76310691E-2 2.50622523E-9
15.3995209 8.8645786E-2 2.46540499E-9
15.5778389 8.96722525E-2 2.42522868E-9
15.7582216 9.07106102E-2 2.38568632E-9
15.9406929 9.1760993E-2 2.34676856E-9
16.1252766 9.28235352E-2 2.3084652E-9
16.3120003 9.38983783E-2 2.27076735E-9
16.5008831 9.49856713E-2 2.23366503E-9
16.6919556 9.60855559E-2 2.19714913E-9
16.8852386 9.71981734E-2 2.16121077E-9
17.080761 9.8323673E-2 2.12584017E-9
17.2785454 9.94622111E-2 2.09102913E-9
17.4786224 0.100613929 2.05676853E-9
17.681015 0.101778984 2.02304973E-9
17.8857517 0.102957524 1.9898645E-9
18.0928593 0.104149714 1.9572044E-9
18.3023643 0.105355717 1.925061E-9
18.5142956 0.106575675 1.8934263E-9
18.7286816 0.107809767 1.86229265E-9
18.945549 0.109058142 1.83165194E-9
19.1649284 0.110320978 1.80149651E-9
19.3868484 0.111598432 1.7718188E-9
19.6113358 0.112890683 1.74261128E-9
19.8384247 0.114197895 1.71386683E-9
20.0681438 0.115520246 1.68557801E-9
20.3005219 0.116857901 1.65773784E-9
20.5355911 0.118211053 1.6303392E-9
20.7733822 0.119579874 1.60337521E-9
21.0139256 0.120964542 1.57683899E-9
21.2572556 0.122365251 1.55072355E-9
21.5034027 0.123782173 1.52502244E-9
21.7524014 0.125215501 1.4997289E-9
22.004282 0.126665428 1.47483659E-9
22.259079 0.12813215 1.45033907E-9
22.5168266 0.129615843 1.42623025E-9
22.7775593 0.131116733 1.40250389E-9
23.0413113 0.132634982 1.37915401E-9
23.3081169 0.13417083 1.35617451E-9
23.5780125 0.135724455 1.33355971E-9
23.8510323 0.137296066 1.31130384E-9
24.1272144 0.138885885 1.28940125E-9
24.4065952 0.140494108 1.26784638E-9
24.6892109 0.142120942 1.2466338E-9
24.9750977 0.143766627 1.22575805E-9
25.2642956 0.14543137 1.20521382E-9
25.5568428 0.14711538 1.1849961E-9
25.8527775 0.148818895 1.16509968E-9
26.1521378 0.15054214 1.14551935E-9
26.4549656 0.152285337 1.12625009E-9
26.7612991 0.154048726 1.10728704E-9
27.0711803 0.155832514 1.08862519E-9
27.3846493 0.15763697 1.07025977E-9
27.7017498 0.159462333 1.05218612E-9
28.0225201 0.16130881 1.03439957E-9
28.3470058 0.163176686 1.01689557E-9
28.6752491 0.165066183 9.99669569E-10
29.0072918 0.166977555 9.82717241E-10
29.3431816 0.16891107 9.66034253E-10
29.6829586 0.170866966 9.49616386E-10
30.0266724 0.172845513 9.3345931E-10
30.3743649 0.174846962 9.1755914E-10
30.7260818 0.176871598 9.01911712E-10
31.0818748 0.178919673 8.86513141E-10
31.4417858 0.180991471 8.71359374E-10
31.8058643 0.183087245 8.56446747E-10
32.17416 0.185207292 8.41771375E-10
32.5467186 0.187351897 8.27329594E-10
32.9235916 0.189521328 8.13117629E-10
33.3048286 0.191715881 7.99131872E-10
33.6904793 0.193935856 7.85368659E-10
34.0805969 0.196181521 7.71824382E-10
34.4752312 0.198453188 7.58495655E-10
34.8744354 0.200751171 7.45379036E-10
35.2782631 0.203075767 7.32471084E-10
35.6867676 0.205427274 7.19768523E-10
36.0999985 0.207806006 7.07268133E-10
36.5180168 0.21021229 6.94966751E-10
36.940876 0.212646425 6.82861212E-10
37.3686333 0.215108752 6.70948408E-10
37.8013382 0.217599601 6.59225341E-10
38.2390594 0.220119283 6.47689014E-10
38.6818466 0.222668141 6.36336595E-10
39.1297607 0.225246519 6.25165142E-10
39.5828629 0.227854759 6.1417188E-10
40.0412102 0.230493188 6.03354033E-10
40.5048637 0.23316218 5.92708882E-10
40.9738884 0.235862061 5.82233706E-10
41.4483452 0.238593221 5.7192584E-10
41.9282951 0.241356 5.61782565E-10
42.4137993 0.244150773 5.51801327E-10
42.9049301 0.246977895 5.41979517E-10
43.4017448 0.249837771 5.32314581E-10
43.9043121 0.252730757 5.22804022E-10
44.4127007 0.255657226 5.13445453E-10
44.9269753 0.25861761 5.0423643E-10
45.4472084 0.261612266 4.95174679E-10
45.9734612 0.264641583 4.86257867E-10
46.5058098 0.267706007 4.77483664E-10
47.0443192 0.270805895 4.68849959E-10
47.5890694 0.273941666 4.60354505E-10
48.1401215 0.277113765 4.51995219E-10
48.6975594 0.280322582 4.43769937E-10
49.2614517 0.283568561 4.35676634E-10
49.831871 0.286852151 4.27713281E-10
50.4088974 0.290173739 4.19877882E-10
50.9926033 0.293533772 4.12168494E-10
51.5830727 0.296932757 4.045832E-10
52.1803741 0.300371081 3.97120004E-10
52.7845955 0.30384919 3.89776988E-10
53.395813 0.307367593 3.8255224E-10
54.0141068 0.310926765 3.75443898E-10
54.6395607 0.314527124 3.68450104E-10
55.2722549 0.318169177 3.61569108E-10
55.9122772 0.321853399 3.54799107E-10
56.5597115 0.325580269 3.48138435E-10
57.2146416 0.329350322 3.41585343E-10
57.8771591 0.333164036 3.35138167E-10
58.5473442 0.337021887 3.28795352E-10
59.2252884 0.340924412 3.22555233E-10
59.911087 0.344872117 3.16416282E-10
60.6048241 0.348865569 3.10376946E-10
61.3065948 0.352905244 3.04435727E-10
62.0164909 0.356991678 2.98591152E-10
62.7346077 0.361125439 2.92841779E-10
63.4610405 0.365307093 2.87186136E-10
64.1958847 0.369537145 2.81622892E-10
64.9392395 0.373816192 2.76150602E-10
65.6912003 0.378144771 2.70767908E-10
66.4518661 0.382523477 2.65473338E-10
67.221344 0.386952877 2.60265559E-10
67.999733 0.391433597 2.55143212E-10
68.7871323 0.395966172 2.50104965E-10
69.5836487 0.40055126 2.45149512E-10
70.389389 0.405189425 2.40275633E-10
71.2044601 0.409881294 2.35482023E-10
72.0289688 0.414627492 2.30767502E-10
72.8630219 0.419428647 2.26130878E-10
73.7067413 0.424285412 2.21570984E-10
74.5602188 0.429198414 2.17086668E-10
75.4235916 0.434168279 2.12676807E-10
76.2969513 0.439195722 2.08340317E-10
77.1804276 0.444281369 2.04076117E-10
78.0741348 0.449425906 1.99883138E-10
78.9781952 0.454630017 1.95760352E-10
79.8927155 0.459894359 1.91706734E-10
80.8178329 0.465219706 1.87721297E-10
81.7536621 0.470606685 1.83803056E-10
82.7003174 0.476056069 1.79950971E-10
83.6579437 0.481568515 1.76164028E-10
84.6266556 0.487144828 1.72441214E-10
85.6065903 0.492785692 1.68781586E-10
86.5978699 0.498491883 1.65184158E-10
87.6006241 0.504264176 1.61648001E-10
88.6149902 0.510103285 1.58172211E-10
89.6411057 0.516009986 1.54755889E-10
90.6791 0.521985114 1.51398172E-10
91.7291107 0.528029382 1.48098186E-10
92.7912827 0.534143686 1.44855114E-10
93.8657608 0.540328801 1.41668122E-10
94.9526749 0.5465855 1.38536405E-10
96.0521698 0.552914619 1.35459172E-10
97.1644058 0.559317112 1.3243566E-10
98.2895126 0.565793693 1.29465119E-10
99.4276581 0.572345257 1.26546787E-10
100.578972 0.578972697 1.23679941E-10
101.743622 0.585676908 1.20863874E-10
102.921761 0.592458725 1.18097879E-10
104.113533 0.599319041 1.15381191E-10
105.319115 0.606258869 1.12713075E-10
106.538651 0.613278985 1.1009281E-10
107.772308 0.620380461 1.07519681E-10
109.020256 0.627564132 1.04993E-10
110.282654 0.634830952 1.02512075E-10
111.559662 0.642181933 1.0007626E-10
112.851463 0.649618089 9.76848949E-11
114.158218 0.657140315 9.53373491E-11
115.48011 0.664749622 9.3032998E-11
116.817307 0.672447026 9.07712377E-11
118.169991 0.680233598 8.85514786E-11
119.53833 0.688110352 8.63731239E-11
120.922523 0.6960783 8.42356115E-11
122.322739 0.704138517 8.21383656E-11
123.739166 0.712292075 8.00808447E-11
125.172005 0.720539987 7.80625078E-11
126.621422 0.728883445 7.60828206E-11
128.087631 0.737323523 7.41412487E-11
129.570816 0.745861351 7.22372787E-11
131.071182 0.754498005 7.03703623E-11
132.588913 0.763234675 6.85399446E-11
134.124222 0.772072494 6.67454772E-11
135.677307 0.781012714 6.49864398E-11
137.248367 0.790056407 6.3262319E-11
138.837631 0.799204826 6.15726012E-11
140.445297 0.808459163 5.99167937E-11
142.071579 0.817820668 5.82944179E-11
143.71669 0.827290595 5.67049914E-11
145.380844 0.836870193 5.51480528E-11
147.064285 0.846560657 5.36231441E-11
148.767197 0.856363416 5.21298178E-11
150.489838 0.866279602 5.06676263E-11
152.232437 0.876310647 4.92361429E-11
153.995209 0.88645786 4.78349339E-11
155.778381 0.896722555 4.6463583E-11
157.582214 0.907106102 4.51216703E-11
159.406937 0.91760993 4.38087865E-11
161.252777 0.928235352 4.25245256E-11
163.119995 0.938983798 4.12684921E-11
165.008835 0.949856699 4.00402489E-11
166.91954 0.960855544 3.88393727E-11
168.852386 0.971981704 3.76654367E-11
170.807602 0.98323673 3.65180351E-11
172.785461 0.994622052 3.5396755E-11
174.786224 1.00613928 3.43012077E-11
176.81015 1.01778984 3.32309943E-11
178.857513 1.02957523 3.21857367E-11
180.928589 1.04149723 3.11650566E-11
183.023636 1.05355716 3.0168576E-11
185.14296 1.0657568 2.91959304E-11
187.286804 1.07809758 2.82467608E-11
189.45549 1.09058142 2.73207047E-11
191.649277 1.10320973 2.64174082E-11
193.868469 1.11598432 2.55365243E-11
196.113373 1.12890685 2.46777026E-11
198.384247 1.14197898 2.38406031E-11
200.681427 1.15520239 2.30248823E-11
203.005219 1.1685791 2.22302055E-11
205.355911 1.18211055 2.14562344E-11
207.73381 1.19579875 2.07026132E-11
210.139252 1.20964539 1.99689865E-11
212.572556 1.22365248 1.92550056E-11
215.034027 1.2378217 1.85603252E-11
217.524002 1.25215507 1.78846035E-11
220.042816 1.26665425 1.72275093E-11
222.59079 1.28132141 1.65887078E-11
225.168274 1.29615843 1.59678746E-11
227.775604 1.31116724 1.5364687E-11
230.413116 1.32634985 1.4778824E-11
233.081177 1.3417083 1.42099691E-11
235.780121 1.35724449 1.36578093E-11
238.51033 1.37296069 1.31220347E-11
241.272156 1.3888588 1.26023358E-11
244.065948 1.40494108 1.20984073E-11
246.892105 1.42120945 1.16099465E-11
249.750977 1.4376663 1.11366506E-11
252.64296 1.45431376 1.06782213E-11
255.56842 1.47115386 1.02343602E-11
258.527771 1.48818898 9.80477071E-12
261.521393 1.5054214 9.38914658E-12
264.549652 1.52285337 8.98718166E-12
267.613007 1.54048717 8.59857411E-12
270.711792 1.55832517 8.22302556E-12
273.846497 1.57636976 7.8602411E-12
277.017487 1.59462321 7.50993191E-12
280.22522 1.61308813 7.17180915E-12
283.470062 1.6317668 6.84559007E-12
286.752502 1.65066183 6.53099319E-12
290.072937 1.66977549 6.22774141E-12
293.431824 1.68911064 5.93555977E-12
296.82959 1.70866966 5.65417591E-12
300.266724 1.72845507 5.38332096E-12
303.743652 1.74846959 5.12272863E-12
307.260834 1.76871598 4.87213481E-12
310.818726 1.78919673 4.63127887E-12
314.417847 1.80991471 4.39990232E-12
318.058624 1.83087254 4.17774886E-12
321.741577 1.85207295 3.96456652E-12
325.467163 1.87351894 3.76010291E-12
329.235901 1.89521325 3.56410604E-12
333.048279 1.91715884 3.37632439E-12
336.904785 1.93935847 3.19651098E-12
340.805969 1.96181524 3.02442359E-12
344.752319 1.984532 2.85982349E-12
348.744354 2.00751185 2.70247648E-12
352.782623 2.03075767 2.55215185E-12
356.867676 2.05427265 2.408623E-12
361 2.07806015 2.27166745E-12
365.180176 2.10212278 2.1410664E-12
369.408752 2.12646437 2.01660477E-12
373.68631 2.15108752 1.89807154E-12
378.013397 2.17599607 1.78525966E-12
382.390594 2.20119286 1.67796538E-12
386.818451 2.22668147 1.57598945E-12
391.297607 2.25246525 1.47913615E-12
395.828613 2.27854753 1.38721359E-12
400.412109 2.30493188 1.30003419E-12
405.048645 2.33162165 1.21741397E-12
409.738892 2.35862064 1.13917274E-12
414.483459 2.38593221 1.06513279E-12
419.282928 2.41355991 9.95120002E-13
424.138 2.44150758 9.28965021E-13
429.049286 2.46977901 8.66503375E-13
434.017456 2.4983778 8.07574873E-13
439.043152 2.52730751 7.5202404E-13
444.127014 2.55657244 6.99699738E-13
449.269775 2.58617616 6.5045533E-13
454.472076 2.61612272 6.04148513E-13
459.734619 2.64641595 5.60641377E-13
465.058075 2.67705989 5.1980024E-13
470.443207 2.70805883 4.81495648E-13
475.890686 2.7394166 4.45602512E-13
481.401245 2.77113771 4.11999672E-13
486.975586 2.80322599 3.8057025E-13
492.614502 2.83568573 3.51201408E-13
498.318726 2.86852145 3.23784294E-13
504.088959 2.90173721 2.9821409E-13
509.926056 2.93533778 2.74389886E-13
515.830688 2.96932745 2.52214536E-13
521.803772 3.00371075 2.31594393E-13
527.845947 3.03849196 2.12439441E-13
533.95813 3.07367611 1.94663648E-13
540.141052 3.10926747 1.78184737E-13
546.39563 3.1452713 1.62924145E-13
552.722595 3.18169165 1.48806884E-13
559.122803 3.21853399 1.35761506E-13
565.597107 3.25580287 1.23719923E-13
572.146423 3.29350328 1.1261736E-13
578.771606 3.33164024 1.0239227E-13
585.47345 3.37021875 9.2986186E-14
592.25293 3.40924406 8.43436784E-14
599.11084 3.44872117 7.64122178E-14
606.048218 3.48865557 6.91421001E-14
613.065979 3.52905226 6.24863659E-14
620.164917 3.56991673 5.64006612E-14
627.346069 3.61125445 5.08431865E-14
634.610413 3.65307093 4.57745719E-14
641.958862 3.69537139 4.11577985E-14
649.392395 3.7381618 3.69580905E-14
656.911987 3.78144765 3.31427492E-14
664.518677 3.82523489 2.96811526E-14
672.21344 3.86952901 2.65446997E-14
679.997314 3.91433597 2.37067107E-14
687.871338 3.95966172 2.11423303E-14
695.836487 4.00551271 1.8828426E-14
703.89386 4.05189419 1.67435086E-14
712.044617 4.09881306 1.48676305E-14
720.289673 4.14627504 1.31823094E-14
728.630249 4.19428635 1.16704428E-14
737.067383 4.24285412 1.0316226E-14
745.602234 4.29198408 9.10507733E-15
754.235901 4.34168291 8.02356364E-15
762.969543 4.39195728 7.05932971E-15
771.804321 4.4428134 6.20102868E-15
780.741394 4.49425888 5.43825688E-15
789.781921 4.54629993 4.7614911E-15
798.927185 4.59894371 4.16202979E-15
808.178345 4.65219688 3.63193371E-15
817.53656 4.70606709 3.16397193E-15
827.003235 4.76056051 2.75156429E-15
836.579468 4.81568527 2.38874006E-15
846.266602 4.87144852 2.07009495E-15
856.065918 4.92785692 1.79074433E-15
865.978699 4.98491907 1.54628247E-15
876.006226 5.04264164 1.33274133E-15
886.149902 5.10103273 1.14655407E-15
896.411011 5.16009951 9.84520477E-16
906.791016 5.21985102 8.43774517E-16
917.291138 5.28029394 7.21754286E-16
927.912842 5.34143686 6.16174276E-16
938.657593 5.40328789 5.24999491E-16
949.526733 5.46585464 4.46421568E-16
960.521729 5.52914667 3.78836968E-16
971.644043 5.59317112 3.2082654E-16
982.895142 5.65793705 2.71137046E-16
994.27655 5.72345257 2.28664114E-16
