READ SERR 1
1.63119994E-2 9.38983794E-5 1.44018086E-8
1.65008828E-2 9.49856694E-5 1.47214783E-8
1.66919548E-2 9.60855541E-5 1.50480552E-8
1.68852378E-2 9.71981717E-5 1.53816835E-8
1.70807596E-2 9.8323675E-5 1.57225077E-8
1.72785465E-2 9.94622096E-5 1.60706755E-8
1.74786225E-2 1.00613928E-4 1.64263394E-8
1.76810157E-2 1.01778984E-4 1.67896506E-8
1.7885752E-2 1.02957529E-4 1.7160767E-8
1.80928595E-2 1.04149716E-4 1.75398505E-8
1.83023643E-2 1.05355713E-4 1.79270589E-8
1.8514296E-2 1.06575673E-4 1.8322563E-8
1.87286809E-2 1.07809763E-4 1.87265279E-8
1.89455487E-2 1.09058143E-4 1.91391276E-8
1.91649273E-2 1.1032098E-4 1.95605381E-8
1.93868484E-2 1.11598434E-4 1.99909351E-8
1.96113363E-2 1.12890681E-4 2.04305017E-8
1.98384244E-2 1.14197894E-4 2.08794226E-8
2.00681426E-2 1.15520241E-4 2.13378897E-8
2.03005224E-2 1.16857904E-4 2.18060912E-8
2.05355901E-2 1.18211057E-4 2.22842242E-8
2.0773381E-2 1.19579876E-4 2.27724861E-8
2.10139267E-2 1.20964542E-4 2.32710811E-8
2.12572552E-2 1.22365251E-4 2.37802134E-8
2.15034038E-2 1.23782171E-4 2.43000908E-8
2.17524003E-2 1.25215505E-4 2.48309284E-8
2.20042821E-2 1.26665429E-4 2.53729411E-8
2.22590789E-2 1.28132146E-4 2.59263508E-8
2.2516828E-2 1.29615844E-4 2.64913815E-8
2.27775592E-2 1.31116729E-4 2.70682623E-8
2.30413117E-2 1.32634988E-4 2.76572223E-8
2.33081169E-2 1.34170827E-4 2.82585013E-8
2.35780124E-2 1.35724447E-4 2.88723392E-8
2.38510333E-2 1.37296069E-4 2.94989793E-8
2.41272151E-2 1.3888588E-4 3.0138672E-8
2.44065952E-2 1.40494099E-4 3.07916679E-8
2.46892106E-2 1.42120945E-4 3.1458228E-8
2.49750968E-2 1.43766636E-4 3.21386118E-8
2.52642948E-2 1.45431375E-4 3.28330856E-8
2.55568419E-2 1.47115381E-4 3.3541923E-8
2.58527771E-2 1.48818901E-4 3.42653976E-8
2.61521377E-2 1.50542139E-4 3.50037865E-8
2.64549647E-2 1.52285342E-4 3.5757374E-8
2.6761299E-2 1.54048714E-4 3.65264476E-8
2.70711798E-2 1.55832517E-4 3.73112989E-8
2.738465E-2 1.57636983E-4 3.81122227E-8
2.77017485E-2 1.59462332E-4 3.89295245E-8
2.80225202E-2 1.6130881E-4 3.97635063E-8
2.83470061E-2 1.63176679E-4 4.06144807E-8
2.86752488E-2 1.65066172E-4 4.14827639E-8
2.90072933E-2 1.66977552E-4 4.23686757E-8
2.93431804E-2 1.68911065E-4 4.32725393E-8
2.96829585E-2 1.70866959E-4 4.41946888E-8
3.00266724E-2 1.7284551E-4 4.51354616E-8
3.03743649E-2 1.74846966E-4 4.60951952E-8
3.07260826E-2 1.76871603E-4 4.70742343E-8
3.10818739E-2 1.78919669E-4 4.80729341E-8
3.14417854E-2 1.80991468E-4 4.90916463E-8
3.18058655E-2 1.8308725E-4 5.01307404E-8
3.21741588E-2 1.85207304E-4 5.11905753E-8
3.25467177E-2 1.87351892E-4 5.22715276E-8
3.29235904E-2 1.89521335E-4 5.33739737E-8
3.33048292E-2 1.91715881E-4 5.44982868E-8
3.36904787E-2 1.93935848E-4 5.56448576E-8
3.40805985E-2 1.96181514E-4 5.68140734E-8
3.44752334E-2 1.98453199E-4 5.80063286E-8
3.48744355E-2 2.00751179E-4 5.92220246E-8
3.52782644E-2 2.03075761E-4 6.04615664E-8
3.56867649E-2 2.05427277E-4 6.1725359E-8
3.61000001E-2 2.07806006E-4 6.30138217E-8
3.65180187E-2 2.10212282E-4 6.43273808E-8
3.69408764E-2 2.12646424E-4 6.56664554E-8
3.73686329E-2 2.15108754E-4 6.70314861E-8
3.78013402E-2 2.17599605E-4 6.84228993E-8
3.82390581E-2 2.20119284E-4 6.98411498E-8
3.86818461E-2 2.22668154E-4 7.12866708E-8
3.91297601E-2 2.2524652E-4 7.27599243E-8
3.95828635E-2 2.27854762E-4 7.42613722E-8
4.0041212E-2 2.30493184E-4 7.57914691E-8
4.05048653E-2 2.3316218E-4 7.73506912E-8
4.09738906E-2 2.3586207E-4 7.89395074E-8
4.14483435E-2 2.38593217E-4 8.05583937E-8
4.1928295E-2 2.41356E-4 8.22078334E-8
4.2413801E-2 2.44150782E-4 8.38882954E-8
4.29049283E-2 2.46977899E-4 8.560027E-8
4.34017442E-2 2.49837758E-4 8.73442545E-8
4.39043157E-2 2.52730766E-4 8.91207392E-8
4.44127023E-2 2.55657244E-4 9.09302145E-8
4.49269786E-2 2.58617598E-4 9.27731989E-8
4.5447208E-2 2.61612266E-4 9.46501899E-8
4.59734611E-2 2.64641596E-4 9.65616991E-8
4.65058088E-2 2.67705997E-4 9.85082522E-8
4.70443182E-2 2.70805875E-4 1.00490354E-7
4.75890674E-2 2.73941667E-4 1.02508544E-7
4.81401235E-2 2.77113752E-4 1.04563334E-7
4.8697561E-2 2.80322594E-4 1.06655271E-7
4.92614508E-2 2.83568574E-4 1.08784882E-7
4.98318709E-2 2.86852155E-4 1.10952705E-7
5.04088961E-2 2.90173746E-4 1.13159281E-7
5.09926043E-2 2.93533783E-4 1.15405157E-7
5.15830703E-2 2.96932732E-4 1.17690881E-7
5.21803759E-2 3.00371059E-4 1.20016992E-7
5.27845956E-2 3.038492E-4 1.22384023E-7
5.33958115E-2 3.0736762E-4 1.24792521E-7
5.40141053E-2 3.10926756E-4 1.27243027E-7
5.46395592E-2 3.14527104E-4 1.29736065E-7
5.52722551E-2 3.18169157E-4 1.32272191E-7
5.59122786E-2 3.21853382E-4 1.34851945E-7
5.65597117E-2 3.25580273E-4 1.37475865E-7
5.72146438E-2 3.29350325E-4 1.40144493E-7
5.78771569E-2 3.33164033E-4 1.42858383E-7
5.85473441E-2 3.37021891E-4 1.4561806E-7
5.9225291E-2 3.40924395E-4 1.48424078E-7
5.99110872E-2 3.44872125E-4 1.51276978E-7
6.06048256E-2 3.48865549E-4 1.54177286E-7
6.13065958E-2 3.52905219E-4 1.57125541E-7
6.20164908E-2 3.56991688E-4 1.60122298E-7
6.27346113E-2 3.61125451E-4 1.63168082E-7
6.34610429E-2 3.65307089E-4 1.66263405E-7
6.41958863E-2 3.69537156E-4 1.69408807E-7
6.49392381E-2 3.73816176E-4 1.72604828E-7
6.56912029E-2 3.78144759E-4 1.75851937E-7
6.64518699E-2 3.82523489E-4 1.79150632E-7
6.72213435E-2 3.86952888E-4 1.8250141E-7
6.7999728E-2 3.91433598E-4 1.85904696E-7
6.87871277E-2 3.9596617E-4 1.89360989E-7
6.9583647E-2 4.00551246E-4 1.92870743E-7
7.038939E-2 4.05189407E-4 1.96434385E-7
7.12044612E-2 4.09881293E-4 2.00052369E-7
7.20289722E-2 4.14627488E-4 2.03725108E-7
7.28630275E-2 4.19428659E-4 2.07453041E-7
7.37067387E-2 4.24285419E-4 2.11236554E-7
7.4560225E-2 4.29198408E-4 2.15076042E-7
7.54235908E-2 4.34168294E-4 2.18971905E-7
7.62969553E-2 4.39195719E-4 2.22924513E-7
7.71804303E-2 4.44281352E-4 2.26934205E-7
7.80741349E-2 4.4942589E-4 2.31001351E-7
7.89781958E-2 4.54630004E-4 2.35126265E-7
7.98927173E-2 4.59894363E-4 2.39309259E-7
8.08178335E-2 4.65219695E-4 2.43550659E-7
8.17536563E-2 4.70606697E-4 2.4785075E-7
8.27003196E-2 4.7605607E-4 2.52209702E-7
8.36579427E-2 4.81568539E-4 2.56627743E-7
8.46266598E-2 4.87144833E-4 2.61105072E-7
8.56065899E-2 4.92785708E-4 2.65641745E-7
8.65978673E-2 4.98491863E-4 2.70237962E-7
8.76006261E-2 5.04264142E-4 2.74893779E-7
8.86149928E-2 5.10103244E-4 2.79609253E-7
8.96411017E-2 5.16009983E-4 2.8438447E-7
9.06791016E-2 5.21985115E-4 2.892194E-7
9.1729112E-2 5.28029399E-4 2.94114045E-7
9.27912891E-2 5.34143706E-4 2.99068375E-7
9.38657597E-2 5.40328794E-4 3.04082334E-7
9.49526727E-2 5.46585477E-4 3.0915578E-7
9.60521698E-2 5.52914629E-4 3.14288627E-7
9.71644074E-2 5.59317123E-4 3.19480677E-7
9.82895121E-2 5.65793656E-4 3.2473173E-7
9.94276553E-2 5.72345278E-4 3.30041587E-7
0.100578971 5.78972686E-4 3.35409936E-7
0.101743624 5.85676928E-4 3.40836522E-7
0.102921762 5.92458702E-4 3.46321002E-7
0.104113534 5.99319057E-4 3.51862866E-7
0.105319113 6.06258865E-4 3.57461658E-7
0.106538653 6.13279E-4 3.63116726E-7
0.107772313 6.20380451E-4 3.688275E-7
0.109020256 6.27564092E-4 3.7459327E-7
0.110282652 6.34830969E-4 3.80413354E-7
0.111559667 6.42181956E-4 3.86286985E-7
0.112851463 6.49618043E-4 3.92213281E-7
0.114158221 6.57140277E-4 3.98191446E-7
0.11548011 6.6474959E-4 4.04220515E-7
0.11681731 6.7244703E-4 4.10299521E-7
0.118169986 6.80233643E-4 4.16427412E-7
0.11953833 6.88110362E-4 4.22603108E-7
0.120922521 6.96078292E-4 4.28825501E-7
0.122322738 7.04138482E-4 4.35093369E-7
0.123739168 7.12292036E-4 4.41405433E-7
0.125172004 7.20540003E-4 4.47760414E-7
0.126621425 7.2888349E-4 4.54156918E-7
0.128087625 7.37323542E-4 4.60593526E-7
0.129570812 7.45861325E-4 4.6706873E-7
0.13107118 7.54498004E-4 4.73580826E-7
0.132588908 7.63234682E-4 4.80127994E-7
0.134124219 7.72072526E-4 4.86708359E-7
0.135677308 7.81012699E-4 4.93319988E-7
0.137248367 7.90056423E-4 4.99960777E-7
0.138837636 7.99204805E-4 5.06628623E-7
0.140445292 8.08459183E-4 5.13321368E-7
0.142071575 8.17820721E-4 5.20036735E-7
0.143716693 8.27290583E-4 5.26772453E-7
0.145380855 8.36870167E-4 5.33526077E-7
0.147064283 8.46560695E-4 5.40295105E-7
0.148767203 8.56363389E-4 5.47077036E-7
0.150489852 8.66279588E-4 5.53869199E-7
0.152232438 8.76310689E-4 5.6066898E-7
0.153995201 8.86457856E-4 5.67473535E-7
0.155778378 8.96722544E-4 5.74280079E-7
0.157582209 9.07106092E-4 5.81085658E-7
0.15940693 9.17609897E-4 5.87887314E-7
0.161252782 9.28235357E-4 5.94682035E-7
0.163119987 9.38983809E-4 6.01466638E-7
0.165008828 9.49856709E-4 6.08237769E-7
0.166919544 9.60855512E-4 6.14991734E-7
0.168852389 9.71981732E-4 6.21725007E-7
0.1708076 9.83236707E-4 6.28433725E-7
0.172785461 9.94622125E-4 6.35114134E-7
0.174786225 1.00613921E-3 6.41762369E-7
0.176810145 1.01778982E-3 6.4837451E-7
0.17885752 1.02957524E-3 6.54946462E-7
0.180928588 1.04149722E-3 6.61474132E-7
0.183023646 1.05355715E-3 6.67953429E-7
0.185142964 1.06575678E-3 6.74380146E-7
0.187286809 1.07809762E-3 6.8075002E-7
0.189455494 1.09058141E-3 6.87058673E-7
0.191649288 1.1032098E-3 6.93301843E-7
0.193868473 1.11598428E-3 6.99475095E-7
0.196113363 1.12890685E-3 7.05573882E-7
0.198384255 1.14197889E-3 7.11593884E-7
0.200681433 1.15520239E-3 7.1753044E-7
0.20300521 1.1685791E-3 7.2337906E-7
0.205355912 1.18211051E-3 7.29135195E-7
0.20773381 1.19579874E-3 7.34793787E-7
0.21013926 1.20964542E-3 7.40349833E-7
0.21257256 1.22365251E-3 7.45798161E-7
0.215034038 1.23782177E-3 7.51133712E-7
0.217524007 1.25215505E-3 7.56351312E-7
0.22004281 1.26665423E-3 7.61445847E-7
0.222590789 1.2813214E-3 7.66412143E-7
0.225168273 1.29615841E-3 7.71245141E-7
0.227775604 1.31116726E-3 7.75939668E-7
0.230413109 1.32634991E-3 7.80490666E-7
0.233081177 1.34170824E-3 7.84893132E-7
0.23578012 1.35724456E-3 7.8914195E-7
0.238510326 1.37296063E-3 7.93232232E-7
0.241272151 1.38885877E-3 7.97159089E-7
0.244065955 1.40494108E-3 8.0091769E-7
0.246892095 1.42120942E-3 8.04503202E-7
0.249750972 1.43766636E-3 8.07910965E-7
0.252642959 1.45431375E-3 8.11136431E-7
0.255568415 1.47115381E-3 8.14174996E-7
0.258527756 1.48818898E-3 8.17022283E-7
0.261521369 1.50542147E-3 8.1967363E-7
0.264549643 1.52285339E-3 8.22124264E-7
0.267612994 1.54048717E-3 8.24369579E-7
0.270711809 1.55832525E-3 8.26405198E-7
0.273846507 1.57636974E-3 8.28226746E-7
0.277017504 1.59462332E-3 8.29830128E-7
0.280225217 1.61308818E-3 8.3121131E-7
0.283470064 1.63176679E-3 8.32366538E-7
0.286752492 1.65066181E-3 8.33292177E-7
0.290072918 1.66977558E-3 8.3398487E-7
0.293431818 1.68911065E-3 8.34441323E-7
0.296829581 1.70866959E-3 8.34658692E-7
0.300266713 1.72845507E-3 8.34634136E-7
0.303743631 1.74846966E-3 8.34365096E-7
0.307260841 1.76871591E-3 8.33849413E-7
0.310818732 1.78919674E-3 8.33084982E-7
0.314417839 1.8099146E-3 8.32070043E-7
0.31805864 1.8308725E-3 8.30803174E-7
0.321741581 1.85207301E-3 8.29283067E-7
0.325467169 1.87351892E-3 8.27508813E-7
0.329235911 1.89521327E-3 8.2547939E-7
0.333048284 1.91715884E-3 8.23194E-7
0.336904794 1.93935854E-3 8.20652076E-7
0.340805978 1.96181517E-3 8.17853447E-7
0.344752312 1.98453199E-3 8.14798227E-7
0.348744363 2.00751168E-3 8.11486984E-7
0.352782637 2.03075772E-3 8.07920458E-7
0.356867671 2.05427269E-3 8.04099784E-7
0.361000001 2.07806006E-3 8.00026442E-7
0.365180165 2.10212287E-3 7.95702363E-7
0.369408756 2.12646439E-3 7.91129651E-7
0.373686314 2.15108762E-3 7.86310807E-7
0.378013402 2.17599608E-3 7.81248843E-7
0.382390589 2.20119278E-3 7.75946887E-7
0.386818469 2.22668145E-3 7.70408519E-7
0.391297609 2.25246535E-3 7.64637662E-7
0.395828635 2.2785475E-3 7.58638521E-7
0.400412112 2.30493187E-3 7.52415758E-7
0.405048668 2.33162171E-3 7.45974262E-7
0.409738898 2.35862075E-3 7.39319148E-7
0.414483458 2.38593225E-3 7.32455931E-7
0.419282943 2.41355994E-3 7.25390066E-7
0.42413801 2.44150776E-3 7.18127637E-7
0.429049283 2.46977899E-3 7.10674897E-7
0.43401745 2.49837781E-3 7.03038324E-7
0.439043134 2.52730749E-3 6.95224912E-7
0.444127023 2.55657244E-3 6.87241709E-7
0.449269772 2.58617615E-3 6.79096161E-7
0.454472065 2.6161226E-3 6.70795941E-7
0.459734619 2.64641596E-3 6.62348953E-7
0.465058088 2.67705997E-3 6.53763323E-7
0.470443189 2.7080588E-3 6.45047294E-7
0.475890666 2.73941667E-3 6.3620945E-7
0.481401235 2.77113752E-3 6.27258487E-7
0.48697558 2.803226E-3 6.1820316E-7
0.492614508 2.83568562E-3 6.09052393E-7
0.498318702 2.86852149E-3 5.99815337E-7
0.504088998 2.90173735E-3 5.90501088E-7
0.509926021 2.93533783E-3 5.81118854E-7
0.515830696 2.96932738E-3 5.71677901E-7
0.521803737 3.00371065E-3 5.62187438E-7
0.527845979 3.03849205E-3 5.52656729E-7
0.533958137 3.07367602E-3 5.43095098E-7
0.540141046 3.10926745E-3 5.33511809E-7
0.5463956 3.14527121E-3 5.23916071E-7
0.552722573 3.18169175E-3 5.14317151E-7
0.559122801 3.21853394E-3 5.04724085E-7
0.565597117 3.25580291E-3 4.95145912E-7
0.572146416 3.29350331E-3 4.85591556E-7
0.578771591 3.33164027E-3 4.76069715E-7
0.585473418 3.37021868E-3 4.66589E-7
0.59225291 3.40924412E-3 4.57157796E-7
0.599110842 3.44872125E-3 4.47784316E-7
0.606048226 3.48865567E-3 4.38476519E-7
0.613065958 3.52905225E-3 4.29242107E-7
0.620164931 3.56991682E-3 4.20088611E-7
0.627346098 3.61125451E-3 4.11023137E-7
0.634610415 3.65307089E-3 4.02052621E-7
0.641958833 3.69537133E-3 3.93183655E-7
0.649392366 3.73816187E-3 3.84422492E-7
0.656912029 3.78144765E-3 3.75774988E-7
0.664518654 3.82523471E-3 3.67246656E-7
0.672213435 3.86952888E-3 3.58842726E-7
0.679997325 3.91433574E-3 3.5056803E-7
0.687871337 3.95966182E-3 3.42427171E-7
0.695836484 4.00551269E-3 3.34424328E-7
0.7038939 4.05189442E-3 3.26563395E-7
0.712044597 4.09881305E-3 3.18847867E-7
0.720289707 4.14627511E-3 3.11280928E-7
0.728630245 4.19428665E-3 3.03865392E-7
0.737067401 4.24285419E-3 2.96603673E-7
0.74560225 4.29198379E-3 2.89497876E-7
0.754235864 4.34168288E-3 2.82549763E-7
0.762969553 4.39195707E-3 2.75760698E-7
0.771804333 4.44281381E-3 2.69131732E-7
0.780741394 4.49425913E-3 2.62663576E-7
0.789781928 4.54630004E-3 2.56356572E-7
0.798927188 4.59894352E-3 2.50210775E-7
0.808178306 4.65219701E-3 2.4422593E-7
0.817536592 4.70606703E-3 2.38401441E-7
0.827003181 4.76056058E-3 2.32736184E-7
0.836579442 4.8156851E-3 2.27228739E-7
0.846266568 4.8714485E-3 2.21877457E-7
0.856065869 4.92785685E-3 2.16680462E-7
0.865978658 4.98491898E-3 2.11635708E-7
0.876006246 5.04264142E-3 2.06740893E-7
0.886149883 5.10103256E-3 2.01993586E-7
0.896411061 5.16009983E-3 1.97391174E-7
0.906790972 5.21985069E-3 1.9293087E-7
0.917291105 5.28029399E-3 1.88609775E-7
0.927912891 5.34143671E-3 1.84424835E-7
0.938657582 5.40328771E-3 1.80372908E-7
0.949526727 5.46585489E-3 1.76450712E-7
0.960521758 5.52914664E-3 1.72654921E-7
0.971644044 5.59317088E-3 1.68982112E-7
0.982895136 5.65793691E-3 1.6542883E-7
0.994276524 5.72345266E-3 1.61991537E-7
1.00578976 5.78972697E-3 1.58666694E-7
1.01743627 5.85676916E-3 1.55450721E-7
1.0292176 5.92458714E-3 1.52340021E-7
1.04113531 5.99319069E-3 1.49330845E-7
1.05319118 6.06258865E-3 1.46419396E-7
1.06538653 6.13278989E-3 1.43601923E-7
1.07772315 6.20380417E-3 1.40874747E-7
1.09020257 6.27564127E-3 1.38234242E-7
1.10282648 6.34830957E-3 1.35676885E-7
1.11559665 6.42181933E-3 1.3319918E-7
1.12851465 6.49618078E-3 1.30797758E-7
1.14158225 6.57140277E-3 1.28469338E-7
1.15480113 6.64749602E-3 1.26210708E-7
1.16817307 6.72447076E-3 1.24018783E-7
1.18169987 6.80233631E-3 1.21890551E-7
1.19538331 6.88110339E-3 1.19823113E-7
1.20922518 6.96078315E-3 1.17813691E-7
1.22322738 7.04138493E-3 1.15859606E-7
1.23739171 7.12292036E-3 1.13958286E-7
1.25172007 7.20540015E-3 1.12107259E-7
1.26621425 7.28883455E-3 1.10304178E-7
1.28087628 7.37323519E-3 1.085468E-7
1.29570818 7.45861325E-3 1.06832978E-7
1.31071174 7.54497992E-3 1.05160623E-7
1.32588911 7.63234682E-3 1.03527725E-7
1.34124219 7.72072515E-3 1.01932386E-7
1.35677302 7.81012699E-3 1.0037283E-7
1.37248373 7.900564E-3 9.88473658E-8
1.38837636 7.99204782E-3 9.7354409E-8
1.40445292 8.08459148E-3 9.58924673E-8
1.42071581 8.17820709E-3 9.44601481E-8
1.43716681 8.27290583E-3 9.30561299E-8
1.45380843 8.36870167E-3 9.16791905E-8
1.47064281 8.46560672E-3 9.03281787E-8
1.48767197 8.56363401E-3 8.9002036E-8
1.50489843 8.66279658E-3 8.76997532E-8
1.52232432 8.76310654E-3 8.64203926E-8
1.53995204 8.86457879E-3 8.51630944E-8
1.55778384 8.96722544E-3 8.39270484E-8
1.57582211 9.07106139E-3 8.27115088E-8
1.59406924 9.17609874E-3 8.15157648E-8
1.61252773 9.28235333E-3 8.03391771E-8
1.63119996 9.3898382E-3 7.91811416E-8
1.65008831 9.49856732E-3 7.80410829E-8
1.66919541 9.60855559E-3 7.69184823E-8
1.68852389 9.71981697E-3 7.58128493E-8
1.708076 9.8323673E-3 7.47237223E-8
1.72785461 9.94622055E-3 7.3650682E-8
1.74786222 1.00613926E-2 7.25933234E-8
1.76810145 1.01778982E-2 7.15512769E-8
1.78857517 1.02957524E-2 7.05242087E-8
1.80928588 1.0414972E-2 6.95117777E-8
1.83023643 1.05355717E-2 6.85136925E-8
1.85142958 1.06575675E-2 6.75296548E-8
1.87286806 1.07809762E-2 6.65594087E-8
1.89455485 1.09058144E-2 6.56026842E-8
1.91649282 1.1032098E-2 6.46592468E-8
1.9386847 1.11598428E-2 6.37288693E-8
1.96113372 1.12890685E-2 6.28113312E-8
1.98384249 1.14197899E-2 6.19064267E-8
2.00681424 1.15520246E-2 6.10139494E-8
2.03005219 1.16857905E-2 6.01337149E-8
2.05355906 1.18211051E-2 5.92655347E-8
2.07733822 1.19579872E-2 5.84092312E-8
2.10139251 1.20964544E-2 5.75646268E-8
2.12572551 1.22365244E-2 5.67315652E-8
2.15034032 1.23782167E-2 5.59098723E-8
2.17524004 1.25215501E-2 5.50993953E-8
2.20042825 1.2666543E-2 5.42999814E-8
2.22590804 1.28132142E-2 5.35114779E-8
2.25168276 1.29615841E-2 5.27337392E-8
2.27775598 1.31116724E-2 5.19666195E-8
2.30413127 1.32634984E-2 5.12099803E-8
2.33081174 1.34170828E-2 5.0463683E-8
2.3578012 1.35724451E-2 4.97275892E-8
2.38510323 1.37296068E-2 4.90015637E-8
2.4127214 1.38885882E-2 4.82854823E-8
2.44065952 1.40494099E-2 4.75792099E-8
2.46892095 1.42120952E-2 4.68826222E-8
2.49750972 1.43766627E-2 4.61955914E-8
2.52642965 1.45431366E-2 4.55179965E-8
2.55568433 1.47115383E-2 4.48497097E-8
2.58527756 1.48818903E-2 4.41906174E-8
2.61521387 1.50542147E-2 4.35405987E-8
2.64549661 1.52285341E-2 4.28995293E-8
2.67612982 1.54048717E-2 4.2267299E-8
2.70711803 1.55832525E-2 4.16437906E-8
2.73846507 1.57636981E-2 4.10288905E-8
2.77017498 1.59462318E-2 4.04224849E-8
2.80225205 1.61308814E-2 3.98244637E-8
2.83470058 1.63176674E-2 3.92347204E-8
2.86752486 1.65066179E-2 3.86531411E-8
2.90072918 1.66977551E-2 3.8079623E-8
2.93431807 1.6891107E-2 3.75140594E-8
2.96829581 1.70866959E-2 3.69563509E-8
3.00266719 1.72845516E-2 3.64063872E-8
3.03743649 1.74846966E-2 3.58640726E-8
3.07260823 1.76871605E-2 3.53293039E-8
3.10818744 1.78919677E-2 3.48019853E-8
3.14417863 1.8099146E-2 3.42820172E-8
3.18058634 1.83087252E-2 3.37693038E-8
3.21741581 1.85207296E-2 3.32637526E-8
3.25467181 1.8735189E-2 3.27652643E-8
3.29235911 1.89521331E-2 3.22737499E-8
3.33048272 1.91715881E-2 3.17891171E-8
3.36904788 1.93935856E-2 3.13112771E-8
3.4080596 1.96181517E-2 3.08401376E-8
3.44752312 1.98453199E-2 3.03756167E-8
3.48744369 2.00751182E-2 2.99176222E-8
3.52782631 2.03075763E-2 2.94660705E-8
3.56867671 2.05427278E-2 2.90208781E-8
3.6099999 2.07806006E-2 2.85819599E-8
3.65180182 2.10212283E-2 2.81492341E-8
3.69408774 2.12646425E-2 2.77226189E-8
3.73686314 2.15108767E-2 2.73020344E-8
3.78013396 2.17599608E-2 2.68874008E-8
3.82390594 2.20119283E-2 2.64786379E-8
3.86818457 2.22668145E-2 2.60756696E-8
3.91297603 2.2524653E-2 2.56784194E-8
3.95828629 2.27854755E-2 2.52868126E-8
4.00412083 2.30493192E-2 2.4900773E-8
4.05048656 2.33162176E-2 2.45202258E-8
4.09738922 2.35862061E-2 2.41451019E-8
4.14483452 2.38593221E-2 2.37753266E-8
4.19282961 2.41355989E-2 2.34108324E-8
4.24138021 2.44150776E-2 2.305155E-8
4.29049301 2.46977899E-2 2.26974119E-8
4.34017467 2.49837767E-2 2.23483489E-8
4.3904314 2.52730753E-2 2.20042971E-8
4.44127035 2.55657248E-2 2.16651888E-8
4.49269772 2.58617606E-2 2.13309583E-8
4.54472065 2.61612255E-2 2.10015454E-8
4.59734583 2.64641587E-2 2.06768824E-8
4.65058088 2.67705992E-2 2.03569073E-8
4.70443201 2.7080588E-2 2.00415613E-8
4.75890684 2.73941662E-2 1.97307788E-8
4.81401253 2.77113765E-2 1.94245011E-8
4.86975574 2.80322582E-2 1.91226697E-8
4.92614508 2.83568576E-2 1.88252223E-8
4.9831872 2.8685214E-2 1.85321039E-8
5.04088974 2.90173739E-2 1.8243254E-8
5.09926033 2.93533783E-2 1.79586177E-8
5.15830708 2.96932738E-2 1.76781363E-8
5.21803761 3.00371069E-2 1.74017565E-8
5.27845955 3.03849205E-2 1.7129425E-8
5.33958101 3.07367612E-2 1.68610885E-8
5.40141058 3.10926754E-2 1.6596692E-8
5.46395588 3.14527117E-2 1.63361857E-8
5.52722549 3.18169184E-2 1.60795182E-8
5.59122801 3.21853384E-2 1.5826636E-8
5.65597105 3.25580277E-2 1.55774913E-8
5.72146416 3.29350308E-2 1.53320325E-8
5.78771591 3.33164036E-2 1.50902117E-8
5.85473442 3.37021872E-2 1.48519792E-8
5.92252922 3.40924412E-2 1.46172869E-8
5.99110842 3.44872139E-2 1.4386087E-8
6.0604825 3.48865576E-2 1.41583332E-8
