READ SERR 1
1.65008828E-2 9.49856694E-5 5.91812266E-10
1.66919548E-2 9.60855541E-5 6.04791217E-10
1.68852378E-2 9.71981717E-5 6.18045559E-10
1.70807596E-2 9.8323675E-5 6.31580788E-10
1.72785465E-2 9.94622096E-5 6.45402454E-10
1.74786225E-2 1.00613928E-4 6.59516386E-10
1.76810157E-2 1.01778984E-4 6.73928358E-10
1.7885752E-2 1.02957529E-4 6.88644308E-10
1.80928595E-2 1.04149716E-4 7.03670289E-10
1.83023643E-2 1.05355713E-4 7.19012405E-10
1.8514296E-2 1.06575673E-4 7.3467693E-10
1.87286809E-2 1.07809763E-4 7.50670248E-10
1.89455487E-2 1.09058143E-4 7.66998853E-10
1.91649273E-2 1.1032098E-4 7.83669296E-10
1.93868484E-2 1.11598434E-4 8.00688349E-10
1.96113363E-2 1.12890681E-4 8.18062784E-10
1.98384244E-2 1.14197894E-4 8.35799596E-10
2.00681426E-2 1.15520241E-4 8.5390589E-10
2.03005224E-2 1.16857904E-4 8.72388772E-10
2.05355901E-2 1.18211057E-4 8.9125568E-10
2.0773381E-2 1.19579876E-4 9.10513942E-10
2.10139267E-2 1.20964542E-4 9.30171107E-10
2.12572552E-2 1.22365251E-4 9.50234891E-10
2.15034038E-2 1.23782171E-4 9.70713065E-10
2.17524003E-2 1.25215505E-4 9.91613569E-10
2.20042821E-2 1.26665429E-4 1.0129444E-9
2.22590789E-2 1.28132146E-4 1.03471387E-9
2.2516828E-2 1.29615844E-4 1.05693021E-9
2.27775592E-2 1.31116729E-4 1.07960185E-9
2.30413117E-2 1.32634988E-4 1.10273746E-9
2.33081169E-2 1.34170827E-4 1.12634579E-9
2.35780124E-2 1.35724447E-4 1.15043575E-9
2.38510333E-2 1.37296069E-4 1.17501631E-9
2.41272151E-2 1.3888588E-4 1.20009669E-9
2.44065952E-2 1.40494099E-4 1.22568622E-9
2.46892106E-2 1.42120945E-4 1.25179433E-9
2.49750968E-2 1.43766636E-4 1.27843058E-9
2.52642948E-2 1.45431375E-4 1.30560496E-9
2.55568419E-2 1.47115381E-4 1.33332723E-9
2.58527771E-2 1.48818901E-4 1.36160749E-9
2.61521377E-2 1.50542139E-4 1.39045586E-9
2.64549647E-2 1.52285342E-4 1.41988288E-9
2.6761299E-2 1.54048714E-4 1.44989876E-9
2.70711798E-2 1.55832517E-4 1.48051438E-9
2.738465E-2 1.57636983E-4 1.5117404E-9
2.77017485E-2 1.59462332E-4 1.5435877E-9
2.80225202E-2 1.6130881E-4 1.5760675E-9
2.83470061E-2 1.63176679E-4 1.609191E-9
2.86752488E-2 1.65066172E-4 1.64296976E-9
2.90072933E-2 1.66977552E-4 1.67741521E-9
2.93431804E-2 1.68911065E-4 1.71253911E-9
2.96829585E-2 1.70866959E-4 1.74835346E-9
3.00266724E-2 1.7284551E-4 1.78487025E-9
3.03743649E-2 1.74846966E-4 1.82210191E-9
3.07260826E-2 1.76871603E-4 1.86006066E-9
3.10818739E-2 1.78919669E-4 1.89875915E-9
3.14417854E-2 1.80991468E-4 1.93821026E-9
3.18058655E-2 1.8308725E-4 1.97842676E-9
3.21741588E-2 1.85207304E-4 2.01942196E-9
3.25467177E-2 1.87351892E-4 2.06120876E-9
3.29235904E-2 1.89521335E-4 2.10380069E-9
3.33048292E-2 1.91715881E-4 2.14721152E-9
3.36904787E-2 1.93935848E-4 2.19145435E-9
3.40805985E-2 1.96181514E-4 2.23654362E-9
3.44752334E-2 1.98453199E-4 2.28249264E-9
3.48744355E-2 2.00751179E-4 2.32931585E-9
3.52782644E-2 2.03075761E-4 2.37702769E-9
3.56867649E-2 2.05427277E-4 2.42564235E-9
3.61000001E-2 2.07806006E-4 2.47517473E-9
3.65180187E-2 2.10212282E-4 2.52563948E-9
3.69408764E-2 2.12646424E-4 2.57705124E-9
3.73686329E-2 2.15108754E-4 2.62942557E-9
3.78013402E-2 2.17599605E-4 2.68277756E-9
3.82390581E-2 2.20119284E-4 2.73712275E-9
3.86818461E-2 2.22668154E-4 2.79247647E-9
3.91297601E-2 2.2524652E-4 2.84885471E-9
3.95828635E-2 2.27854762E-4 2.90627322E-9
4.0041212E-2 2.30493184E-4 2.96474822E-9
4.05048653E-2 2.3316218E-4 3.0242957E-9
4.09738906E-2 2.3586207E-4 3.08493209E-9
4.14483435E-2 2.38593217E-4 3.14667381E-9
4.1928295E-2 2.41356E-4 3.2095373E-9
4.2413801E-2 2.44150782E-4 3.27353922E-9
4.29049283E-2 2.46977899E-4 3.33869576E-9
4.34017442E-2 2.49837758E-4 3.40502426E-9
4.39043157E-2 2.52730766E-4 3.47254114E-9
4.44127023E-2 2.55657244E-4 3.54126395E-9
4.49269786E-2 2.58617598E-4 3.61120933E-9
4.5447208E-2 2.61612266E-4 3.68239506E-9
4.59734611E-2 2.64641596E-4 3.75483822E-9
4.65058088E-2 2.67705997E-4 3.82855614E-9
4.70443182E-2 2.70805875E-4 3.90356636E-9
4.75890674E-2 2.73941667E-4 3.97988709E-9
4.81401235E-2 2.77113752E-4 4.05753564E-9
4.8697561E-2 2.80322594E-4 4.13652979E-9
4.92614508E-2 2.83568574E-4 4.21688773E-9
4.98318709E-2 2.86852155E-4 4.29862768E-9
5.04088961E-2 2.90173746E-4 4.38176695E-9
5.09926043E-2 2.93533783E-4 4.4663242E-9
5.15830703E-2 2.96932732E-4 4.55231808E-9
5.21803759E-2 3.00371059E-4 4.63976546E-9
5.27845956E-2 3.038492E-4 4.728685E-9
5.33958115E-2 3.0736762E-4 4.81909446E-9
5.40141053E-2 3.10926756E-4 4.9110116E-9
5.46395592E-2 3.14527104E-4 5.00445418E-9
5.52722551E-2 3.18169157E-4 5.09944043E-9
5.59122786E-2 3.21853382E-4 5.19598764E-9
5.65597117E-2 3.25580273E-4 5.29411448E-9
5.72146438E-2 3.29350325E-4 5.39383782E-9
5.78771569E-2 3.33164033E-4 5.49517587E-9
5.85473441E-2 3.37021891E-4 5.59814639E-9
5.9225291E-2 3.40924395E-4 5.70276715E-9
5.99110872E-2 3.44872125E-4 5.80905546E-9
6.06048256E-2 3.48865549E-4 5.9170282E-9
6.13065958E-2 3.52905219E-4 6.02670402E-9
6.20164908E-2 3.56991688E-4 6.13809892E-9
6.27346113E-2 3.61125451E-4 6.25123109E-9
6.34610429E-2 3.65307089E-4 6.36611697E-9
6.41958863E-2 3.69537156E-4 6.48277343E-9
6.49392381E-2 3.73816176E-4 6.60121735E-9
6.56912029E-2 3.78144759E-4 6.72146472E-9
6.64518699E-2 3.82523489E-4 6.84353152E-9
6.72213435E-2 3.86952888E-4 6.96743241E-9
6.7999728E-2 3.91433598E-4 7.09318293E-9
6.87871277E-2 3.9596617E-4 7.22079863E-9
6.9583647E-2 4.00551246E-4 7.35029282E-9
7.038939E-2 4.05189407E-4 7.48168105E-9
7.12044612E-2 4.09881293E-4 7.61497621E-9
7.20289722E-2 4.14627488E-4 7.75019338E-9
7.28630275E-2 4.19428659E-4 7.88734411E-9
7.37067387E-2 4.24285419E-4 8.02644351E-9
7.4560225E-2 4.29198408E-4 8.16750223E-9
7.54235908E-2 4.34168294E-4 8.31053271E-9
7.62969553E-2 4.39195719E-4 8.45554737E-9
7.71804303E-2 4.44281352E-4 8.60255778E-9
7.80741349E-2 4.4942589E-4 8.75157458E-9
7.89781958E-2 4.54630004E-4 8.90260754E-9
7.98927173E-2 4.59894363E-4 9.05566733E-9
8.08178335E-2 4.65219695E-4 9.21076282E-9
8.17536563E-2 4.70606697E-4 9.36790379E-9
8.27003196E-2 4.7605607E-4 9.52709645E-9
8.36579427E-2 4.81568539E-4 9.68834879E-9
8.46266598E-2 4.87144833E-4 9.85166615E-9
8.56065899E-2 4.92785708E-4 1.0017053E-8
8.65978673E-2 4.98491863E-4 1.01845155E-8
8.76006261E-2 5.04264142E-4 1.03540563E-8
8.86149928E-2 5.10103244E-4 1.0525679E-8
8.96411017E-2 5.16009983E-4 1.06993854E-8
9.06791016E-2 5.21985115E-4 1.08751781E-8
9.1729112E-2 5.28029399E-4 1.10530562E-8
9.27912891E-2 5.34143706E-4 1.12330216E-8
9.38657597E-2 5.40328794E-4 1.14150716E-8
9.49526727E-2 5.46585477E-4 1.15992052E-8
9.60521698E-2 5.52914629E-4 1.17854198E-8
9.71644074E-2 5.59317123E-4 1.19737109E-8
9.82895121E-2 5.65793656E-4 1.21640742E-8
9.94276553E-2 5.72345278E-4 1.23565052E-8
0.100578971 5.78972686E-4 1.25509958E-8
0.101743624 5.85676928E-4 1.27475381E-8
0.102921762 5.92458702E-4 1.29461251E-8
0.104113534 5.99319057E-4 1.31467441E-8
0.105319113 6.06258865E-4 1.33493838E-8
0.106538653 6.13279E-4 1.3554029E-8
0.107772313 6.20380451E-4 1.37606664E-8
0.109020256 6.27564092E-4 1.39692773E-8
0.110282652 6.34830969E-4 1.41798466E-8
0.111559667 6.42181956E-4 1.43923531E-8
0.112851463 6.49618043E-4 1.4606778E-8
0.114158221 6.57140277E-4 1.48230992E-8
0.11548011 6.6474959E-4 1.50412944E-8
0.11681731 6.7244703E-4 1.52613371E-8
0.118169986 6.80233643E-4 1.54832041E-8
0.11953833 6.88110362E-4 1.57068651E-8
0.120922521 6.96078292E-4 1.59322955E-8
0.122322738 7.04138482E-4 1.61594613E-8
0.123739168 7.12292036E-4 1.63883307E-8
0.125172004 7.20540003E-4 1.66188734E-8
0.126621425 7.2888349E-4 1.68510521E-8
0.128087625 7.37323542E-4 1.70848331E-8
0.129570812 7.45861325E-4 1.73201737E-8
0.13107118 7.54498004E-4 1.75570367E-8
0.132588908 7.63234682E-4 1.77953776E-8
0.134124219 7.72072526E-4 1.80351503E-8
0.135677308 7.81012699E-4 1.82763085E-8
0.137248367 7.90056423E-4 1.85188025E-8
0.138837636 7.99204805E-4 1.87625844E-8
0.140445292 8.08459183E-4 1.90076008E-8
0.142071575 8.17820721E-4 1.9253795E-8
0.143716693 8.27290583E-4 1.95011154E-8
0.145380855 8.36870167E-4 1.97495016E-8
0.147064283 8.46560695E-4 1.9998895E-8
0.148767203 8.56363389E-4 2.02492352E-8
0.150489852 8.66279588E-4 2.05004564E-8
0.152232438 8.76310689E-4 2.07524948E-8
0.153995201 8.86457856E-4 2.10052846E-8
0.155778378 8.96722544E-4 2.12587583E-8
0.157582209 9.07106092E-4 2.15128413E-8
0.15940693 9.17609897E-4 2.17674661E-8
0.161252782 9.28235357E-4 2.20225544E-8
0.163119987 9.38983809E-4 2.22780336E-8
0.165008828 9.49856709E-4 2.25338237E-8
0.166919544 9.60855512E-4 2.27898429E-8
0.168852389 9.71981732E-4 2.30460078E-8
0.1708076 9.83236707E-4 2.3302233E-8
0.172785461 9.94622125E-4 2.35584316E-8
0.174786225 1.00613921E-3 2.38145166E-8
0.176810145 1.01778982E-3 2.40703972E-8
0.17885752 1.02957524E-3 2.43259812E-8
0.180928588 1.04149722E-3 2.45811727E-8
0.183023646 1.05355715E-3 2.48358791E-8
0.185142964 1.06575678E-3 2.50900012E-8
0.187286809 1.07809762E-3 2.53434429E-8
0.189455494 1.09058141E-3 2.55961012E-8
0.191649288 1.1032098E-3 2.5847875E-8
0.193868473 1.11598428E-3 2.6098661E-8
0.196113363 1.12890685E-3 2.63483564E-8
0.198384255 1.14197889E-3 2.65968545E-8
0.200681433 1.15520239E-3 2.68440452E-8
0.20300521 1.1685791E-3 2.70898237E-8
0.205355912 1.18211051E-3 2.73340781E-8
0.20773381 1.19579874E-3 2.75766965E-8
0.21013926 1.20964542E-3 2.78175705E-8
0.21257256 1.22365251E-3 2.80565846E-8
0.215034038 1.23782177E-3 2.82936234E-8
0.217524007 1.25215505E-3 2.85285751E-8
0.22004281 1.26665423E-3 2.8761324E-8
0.222590789 1.2813214E-3 2.89917512E-8
0.225168273 1.29615841E-3 2.92197431E-8
0.227775604 1.31116726E-3 2.94451787E-8
0.230413109 1.32634991E-3 2.9667941E-8
0.233081177 1.34170824E-3 2.98879144E-8
0.23578012 1.35724456E-3 3.01049745E-8
0.238510326 1.37296063E-3 3.03190042E-8
0.241272151 1.38885877E-3 3.05298897E-8
0.244065955 1.40494108E-3 3.07375032E-8
0.246892095 1.42120942E-3 3.0941731E-8
0.249750972 1.43766636E-3 3.11424522E-8
0.252642959 1.45431375E-3 3.13395461E-8
0.255568415 1.47115381E-3 3.15328954E-8
0.258527756 1.48818898E-3 3.17223829E-8
0.261521369 1.50542147E-3 3.1907895E-8
0.264549643 1.52285339E-3 3.20893214E-8
0.267612994 1.54048717E-3 3.22665521E-8
0.270711809 1.55832525E-3 3.24394733E-8
0.273846507 1.57636974E-3 3.26079785E-8
0.277017504 1.59462332E-3 3.27719647E-8
0.280225217 1.61308818E-3 3.29313181E-8
0.283470064 1.63176679E-3 3.30859429E-8
0.286752492 1.65066181E-3 3.32357288E-8
0.290072918 1.66977558E-3 3.33805801E-8
0.293431818 1.68911065E-3 3.35203936E-8
0.296829581 1.70866959E-3 3.36550698E-8
0.300266713 1.72845507E-3 3.3784513E-8
0.303743631 1.74846966E-3 3.39086306E-8
0.307260841 1.76871591E-3 3.40273303E-8
0.310818732 1.78919674E-3 3.41405197E-8
0.314417839 1.8099146E-3 3.42481137E-8
0.31805864 1.8308725E-3 3.43500233E-8
0.321741581 1.85207301E-3 3.44461668E-8
0.325467169 1.87351892E-3 3.45364697E-8
0.329235911 1.89521327E-3 3.46208573E-8
0.333048284 1.91715884E-3 3.46992763E-8
0.336904794 1.93935854E-3 3.47716664E-8
0.340805978 1.96181517E-3 3.48379778E-8
0.344752312 1.98453199E-3 3.48981573E-8
0.348744363 2.00751168E-3 3.49521585E-8
0.352782637 2.03075772E-3 3.49999389E-8
0.356867671 2.05427269E-3 3.5041456E-8
0.361000001 2.07806006E-3 3.50766705E-8
0.365180165 2.10212287E-3 3.51055505E-8
0.369408756 2.12646439E-3 3.51280676E-8
0.373686314 2.15108762E-3 3.51441898E-8
0.378013402 2.17599608E-3 3.51538922E-8
0.382390589 2.20119278E-3 3.51571607E-8
0.386818469 2.22668145E-3 3.5153974E-8
0.391297609 2.25246535E-3 3.51443177E-8
0.395828635 2.2785475E-3 3.51281813E-8
0.400412112 2.30493187E-3 3.51055647E-8
0.405048668 2.33162171E-3 3.50764608E-8
0.409738898 2.35862075E-3 3.50408733E-8
0.414483458 2.38593225E-3 3.49988269E-8
0.419282943 2.41355994E-3 3.49503537E-8
0.42413801 2.44150776E-3 3.48954963E-8
0.429049283 2.46977899E-3 3.48342901E-8
0.43401745 2.49837781E-3 3.4766785E-8
0.439043134 2.52730749E-3 3.46930236E-8
0.444127023 2.55657244E-3 3.46130626E-8
0.449269772 2.58617615E-3 3.45269555E-8
0.454472065 2.6161226E-3 3.44347555E-8
0.459734619 2.64641596E-3 3.43365301E-8
0.465058088 2.67705997E-3 3.42323361E-8
0.470443189 2.7080588E-3 3.41222481E-8
0.475890666 2.73941667E-3 3.40063302E-8
0.481401235 2.77113752E-3 3.38846569E-8
0.48697558 2.803226E-3 3.37573027E-8
0.492614508 2.83568562E-3 3.3624346E-8
0.498318702 2.86852149E-3 3.34858683E-8
0.504088998 2.90173735E-3 3.33419514E-8
0.509926021 2.93533783E-3 3.31926842E-8
0.515830696 2.96932738E-3 3.30381518E-8
0.521803737 3.00371065E-3 3.28784679E-8
0.527845979 3.03849205E-3 3.2713757E-8
0.533958137 3.07367602E-3 3.25441363E-8
0.540141046 3.10926745E-3 3.236973E-8
0.5463956 3.14527121E-3 3.21906661E-8
0.552722573 3.18169175E-3 3.20070654E-8
0.559122801 3.21853394E-3 3.18190594E-8
0.565597117 3.25580291E-3 3.16267723E-8
0.572146416 3.29350331E-3 3.14303357E-8
0.578771591 3.33164027E-3 3.12298774E-8
0.585473418 3.37021868E-3 3.10255253E-8
0.59225291 3.40924412E-3 3.08174108E-8
0.599110842 3.44872125E-3 3.06056656E-8
0.606048226 3.48865567E-3 3.03904173E-8
0.613065958 3.52905225E-3 3.01718011E-8
0.620164931 3.56991682E-3 2.99499412E-8
0.627346098 3.61125451E-3 2.97249709E-8
0.634610415 3.65307089E-3 2.94970217E-8
0.641958833 3.69537133E-3 2.92662197E-8
0.649392366 3.73816187E-3 2.9032698E-8
0.656912029 3.78144765E-3 2.87965971E-8
0.664518654 3.82523471E-3 2.85580608E-8
0.672213435 3.86952888E-3 2.8317233E-8
0.679997325 3.91433574E-3 2.8074254E-8
0.687871337 3.95966182E-3 2.7829266E-8
0.695836484 4.00551269E-3 2.75824057E-8
0.7038939 4.05189442E-3 2.73338117E-8
0.712044597 4.09881305E-3 2.70836171E-8
0.720289707 4.14627511E-3 2.68319553E-8
0.728630245 4.19428665E-3 2.65789595E-8
0.737067401 4.24285419E-3 2.63247557E-8
0.74560225 4.29198379E-3 2.60694737E-8
0.754235864 4.34168288E-3 2.5813236E-8
0.762969553 4.39195707E-3 2.55561687E-8
0.771804333 4.44281381E-3 2.52983892E-8
0.780741394 4.49425913E-3 2.50400163E-8
0.789781928 4.54630004E-3 2.47811656E-8
0.798927188 4.59894352E-3 2.45219525E-8
0.808178306 4.65219701E-3 2.42624854E-8
0.817536592 4.70606703E-3 2.40028744E-8
0.827003181 4.76056058E-3 2.37432261E-8
0.836579442 4.8156851E-3 2.34836417E-8
0.846266568 4.8714485E-3 2.32242261E-8
0.856065869 4.92785685E-3 2.29650752E-8
0.865978658 4.98491898E-3 2.27062849E-8
0.876006246 5.04264142E-3 2.24479511E-8
0.886149883 5.10103256E-3 2.21901626E-8
0.896411061 5.16009983E-3 2.19330083E-8
0.906790972 5.21985069E-3 2.16765734E-8
0.917291105 5.28029399E-3 2.14209415E-8
0.927912891 5.34143671E-3 2.11661941E-8
0.938657582 5.40328771E-3 2.0912406E-8
0.949526727 5.46585489E-3 2.06596571E-8
0.960521758 5.52914664E-3 2.04080166E-8
0.971644044 5.59317088E-3 2.01575556E-8
0.982895136 5.65793691E-3 1.99083434E-8
0.994276524 5.72345266E-3 1.96604422E-8
1.00578976 5.78972697E-3 1.94139176E-8
1.01743627 5.85676916E-3 1.91688283E-8
1.0292176 5.92458714E-3 1.89252329E-8
1.04113531 5.99319069E-3 1.86831812E-8
1.05319118 6.06258865E-3 1.84427176E-8
1.06538653 6.13278989E-3 1.820389E-8
1.07772315 6.20380417E-3 1.79667374E-8
1.09020257 6.27564127E-3 1.77313026E-8
1.10282648 6.34830957E-3 1.74976229E-8
1.11559665 6.42181933E-3 1.72657355E-8
1.12851465 6.49618078E-3 1.7035676E-8
1.14158225 6.57140277E-3 1.68074763E-8
1.15480113 6.64749602E-3 1.65811667E-8
1.16817307 6.72447076E-3 1.6356779E-8
1.18169987 6.80233631E-3 1.61343383E-8
1.19538331 6.88110339E-3 1.59138729E-8
1.20922518 6.96078315E-3 1.56954041E-8
1.22322738 7.04138493E-3 1.54789568E-8
1.23739171 7.12292036E-3 1.52645523E-8
1.25172007 7.20540015E-3 1.50522084E-8
1.26621425 7.28883455E-3 1.48419428E-8
1.28087628 7.37323519E-3 1.46337733E-8
1.29570818 7.45861325E-3 1.44277141E-8
1.31071174 7.54497992E-3 1.42237742E-8
1.32588911 7.63234682E-3 1.40219631E-8
1.34124219 7.72072515E-3 1.38222864E-8
1.35677302 7.81012699E-3 1.36247511E-8
1.37248373 7.900564E-3 1.34293598E-8
1.38837636 7.99204782E-3 1.32361189E-8
1.40445292 8.08459148E-3 1.30450282E-8
1.42071581 8.17820709E-3 1.28560904E-8
1.43716681 8.27290583E-3 1.26693065E-8
1.45380843 8.36870167E-3 1.24846755E-8
1.47064281 8.46560672E-3 1.23021966E-8
1.48767197 8.56363401E-3 1.2121868E-8
1.50489843 8.66279658E-3 1.1943686E-8
1.52232432 8.76310654E-3 1.17676473E-8
1.53995204 8.86457879E-3 1.15937473E-8
1.55778384 8.96722544E-3 1.14219816E-8
1.57582211 9.07106139E-3 1.12523422E-8
1.59406924 9.17609874E-3 1.10848246E-8
1.61252773 9.28235333E-3 1.09194191E-8
1.63119996 9.3898382E-3 1.07561196E-8
1.65008831 9.49856732E-3 1.05949143E-8
1.66919541 9.60855559E-3 1.04357936E-8
1.68852389 9.71981697E-3 1.0278745E-8
1.708076 9.8323673E-3 1.01237569E-8
1.72785461 9.94622055E-3 9.97081706E-9
1.74786222 1.00613926E-2 9.81991199E-9
1.76810145 1.01778982E-2 9.67102842E-9
1.78857517 1.02957524E-2 9.52415391E-9
1.80928588 1.0414972E-2 9.37927336E-9
1.83023643 1.05355717E-2 9.23637256E-9
1.85142958 1.06575675E-2 9.09543729E-9
1.87286806 1.07809762E-2 8.95645158E-9
1.89455485 1.09058144E-2 8.8194021E-9
1.91649282 1.1032098E-2 8.68427108E-9
1.9386847 1.11598428E-2 8.55104343E-9
1.96113372 1.12890685E-2 8.41970405E-9
1.98384249 1.14197899E-2 8.29023517E-9
2.00681424 1.15520246E-2 8.1626208E-9
2.03005219 1.16857905E-2 8.03684497E-9
2.05355906 1.18211051E-2 7.9128899E-9
2.07733822 1.19579872E-2 7.79073694E-9
2.10139251 1.20964544E-2 7.67036745E-9
2.12572551 1.22365244E-2 7.55176277E-9
2.15034032 1.23782167E-2 7.43490336E-9
2.17524004 1.25215501E-2 7.31977057E-9
2.20042825 1.2666543E-2 7.2063453E-9
2.22590804 1.28132142E-2 7.09460801E-9
2.25168276 1.29615841E-2 6.9845405E-9
2.27775598 1.31116724E-2 6.87612278E-9
2.30413127 1.32634984E-2 6.76933665E-9
2.33081174 1.34170828E-2 6.664163E-9
2.3578012 1.35724451E-2 6.5605823E-9
2.38510323 1.37296068E-2 6.45857634E-9
2.4127214 1.38885882E-2 6.35812603E-9
2.44065952 1.40494099E-2 6.2592127E-9
2.46892095 1.42120952E-2 6.16181772E-9
2.49750972 1.43766627E-2 6.06592154E-9
2.52642965 1.45431366E-2 5.97150684E-9
2.55568433 1.47115383E-2 5.87855453E-9
2.58527756 1.48818903E-2 5.78704595E-9
2.61521387 1.50542147E-2 5.69696113E-9
2.64549661 1.52285341E-2 5.60828051E-9
2.67612982 1.54048717E-2 5.52098323E-9
2.70711803 1.55832525E-2 5.43505063E-9
2.73846507 1.57636981E-2 5.35046274E-9
2.77017498 1.59462318E-2 5.26720001E-9
2.80225205 1.61308814E-2 5.18524379E-9
2.83470058 1.63176674E-2 5.10457454E-9
2.86752486 1.65066179E-2 5.0251745E-9
2.90072918 1.66977551E-2 4.94702501E-9
2.93431807 1.6891107E-2 4.87010743E-9
2.96829581 1.70866959E-2 4.79440443E-9
3.00266719 1.72845516E-2 4.71989781E-9
3.03743649 1.74846966E-2 4.6465698E-9
3.07260823 1.76871605E-2 4.57440352E-9
3.10818744 1.78919677E-2 4.50338167E-9
3.14417863 1.8099146E-2 4.43348736E-9
3.18058634 1.83087252E-2 4.36470327E-9
3.21741581 1.85207296E-2 4.29701386E-9
3.25467181 1.8735189E-2 4.23040225E-9
3.29235911 1.89521331E-2 4.16485113E-9
3.33048272 1.91715881E-2 4.10034318E-9
3.36904788 1.93935856E-2 4.03686151E-9
3.4080596 1.96181517E-2 3.97438971E-9
3.44752312 1.98453199E-2 3.91291088E-9
3.48744369 2.00751182E-2 3.85240906E-9
3.52782631 2.03075763E-2 3.79286824E-9
3.56867671 2.05427278E-2 3.73427289E-9
3.6099999 2.07806006E-2 3.67660746E-9
3.65180182 2.10212283E-2 3.61985708E-9
3.69408774 2.12646425E-2 3.56400687E-9
3.73686314 2.15108767E-2 3.50904195E-9
3.78013396 2.17599608E-2 3.45494811E-9
3.82390594 2.20119283E-2 3.40171113E-9
3.86818457 2.22668145E-2 3.34931727E-9
3.91297603 2.2524653E-2 3.29775274E-9
3.95828629 2.27854755E-2 3.247004E-9
4.00412083 2.30493192E-2 3.19705795E-9
4.05048656 2.33162176E-2 3.1479015E-9
4.09738922 2.35862061E-2 3.09952175E-9
4.14483452 2.38593221E-2 3.05190606E-9
4.19282961 2.41355989E-2 3.00504088E-9
4.24138021 2.44150776E-2 2.958914E-9
4.29049301 2.46977899E-2 2.91351254E-9
4.34017467 2.49837767E-2 2.86882451E-9
4.3904314 2.52730753E-2 2.8248377E-9
4.44127035 2.55657248E-2 2.78154055E-9
4.49269772 2.58617606E-2 2.73892109E-9
4.54472065 2.61612255E-2 2.6969682E-9
4.59734583 2.64641587E-2 2.65567079E-9
4.65058088 2.67705992E-2 2.61501776E-9
4.70443201 2.7080588E-2 2.57499844E-9
4.75890684 2.73941662E-2 2.53560195E-9
4.81401253 2.77113765E-2 2.49681853E-9
4.86975574 2.80322582E-2 2.45863729E-9
4.92614508 2.83568576E-2 2.42104892E-9
4.9831872 2.8685214E-2 2.38404319E-9
5.04088974 2.90173739E-2 2.34761055E-9
5.09926033 2.93533783E-2 2.31174169E-9
5.15830708 2.96932738E-2 2.27642705E-9
5.21803761 3.00371069E-2 2.24165775E-9
5.27845955 3.03849205E-2 2.20742447E-9
5.33958101 3.07367612E-2 2.17371854E-9
5.40141058 3.10926754E-2 2.14053131E-9
5.46395588 3.14527117E-2 2.10785389E-9
5.52722549 3.18169184E-2 2.0756783E-9
5.59122801 3.21853384E-2 2.04399631E-9
5.65597105 3.25580277E-2 2.01279948E-9
5.72146416 3.29350308E-2 1.98208028E-9
5.78771591 3.33164036E-2 1.9518307E-9
5.85473442 3.37021872E-2 1.92204297E-9
5.92252922 3.40924412E-2 1.89270977E-9
5.99110842 3.44872139E-2 1.86382376E-9
6.0604825 3.48865576E-2 1.83537763E-9
