READ SERR 1
1.63119994E-2 9.38983794E-5 2.64841216E-8
1.65008828E-2 9.49856694E-5 2.7073126E-8
1.66919548E-2 9.60855541E-5 2.7674897E-8
1.68852378E-2 9.71981717E-5 2.82896977E-8
1.70807596E-2 9.8323675E-5 2.89177979E-8
1.72785465E-2 9.94622096E-5 2.95594731E-8
1.74786225E-2 1.00613928E-4 3.02150056E-8
1.76810157E-2 1.01778984E-4 3.08846779E-8
1.7885752E-2 1.02957529E-4 3.15687814E-8
1.80928595E-2 1.04149716E-4 3.22676144E-8
1.83023643E-2 1.05355713E-4 3.29814753E-8
1.8514296E-2 1.06575673E-4 3.37106769E-8
1.87286809E-2 1.07809763E-4 3.44555318E-8
1.89455487E-2 1.09058143E-4 3.52163596E-8
1.91649273E-2 1.1032098E-4 3.59934837E-8
1.93868484E-2 1.11598434E-4 3.67872381E-8
1.96113363E-2 1.12890681E-4 3.75979603E-8
1.98384244E-2 1.14197894E-4 3.84259984E-8
2.00681426E-2 1.15520241E-4 3.9271697E-8
2.03005224E-2 1.16857904E-4 4.0135415E-8
2.05355901E-2 1.18211057E-4 4.10175218E-8
2.0773381E-2 1.19579876E-4 4.19183834E-8
2.10139267E-2 1.20964542E-4 4.28383728E-8
2.12572552E-2 1.22365251E-4 4.37778773E-8
2.15034038E-2 1.23782171E-4 4.47372805E-8
2.17524003E-2 1.25215505E-4 4.57169875E-8
2.20042821E-2 1.26665429E-4 4.67173926E-8
2.22590789E-2 1.28132146E-4 4.77389115E-8
2.2516828E-2 1.29615844E-4 4.87819634E-8
2.27775592E-2 1.31116729E-4 4.9846971E-8
2.30413117E-2 1.32634988E-4 5.09343678E-8
2.33081169E-2 1.34170827E-4 5.2044598E-8
2.35780124E-2 1.35724447E-4 5.31781055E-8
2.38510333E-2 1.37296069E-4 5.43353451E-8
2.41272151E-2 1.3888588E-4 5.55167894E-8
2.44065952E-2 1.40494099E-4 5.67229037E-8
2.46892106E-2 1.42120945E-4 5.79541677E-8
2.49750968E-2 1.43766636E-4 5.92110752E-8
2.52642948E-2 1.45431375E-4 6.04941235E-8
2.55568419E-2 1.47115381E-4 6.18038172E-8
2.58527771E-2 1.48818901E-4 6.31406607E-8
2.61521377E-2 1.50542139E-4 6.45051941E-8
2.64549647E-2 1.52285342E-4 6.58979289E-8
2.6761299E-2 1.54048714E-4 6.73194052E-8
2.70711798E-2 1.55832517E-4 6.87701771E-8
2.738465E-2 1.57636983E-4 7.02507847E-8
2.77017485E-2 1.59462332E-4 7.17618036E-8
2.80225202E-2 1.6130881E-4 7.33038021E-8
2.83470061E-2 1.63176679E-4 7.4877363E-8
2.86752488E-2 1.65066172E-4 7.64830688E-8
2.90072933E-2 1.66977552E-4 7.81215306E-8
2.93431804E-2 1.68911065E-4 7.97933453E-8
2.96829585E-2 1.70866959E-4 8.14991452E-8
3.00266724E-2 1.7284551E-4 8.32395557E-8
3.03743649E-2 1.74846966E-4 8.50152091E-8
3.07260826E-2 1.76871603E-4 8.6826752E-8
3.10818739E-2 1.78919669E-4 8.86748523E-8
3.14417854E-2 1.80991468E-4 9.0560178E-8
3.18058655E-2 1.8308725E-4 9.24833969E-8
3.21741588E-2 1.85207304E-4 9.44451983E-8
3.25467177E-2 1.87351892E-4 9.64462927E-8
3.29235904E-2 1.89521335E-4 9.84873694E-8
3.33048292E-2 1.91715881E-4 1.00569153E-7
3.36904787E-2 1.93935848E-4 1.02692347E-7
3.40805985E-2 1.96181514E-4 1.04857698E-7
3.44752334E-2 1.98453199E-4 1.07065944E-7
3.48744355E-2 2.00751179E-4 1.09317831E-7
3.52782644E-2 2.03075761E-4 1.11614121E-7
3.56867649E-2 2.05427277E-4 1.13955586E-7
3.61000001E-2 2.07806006E-4 1.1634301E-7
3.65180187E-2 2.10212282E-4 1.1877718E-7
3.69408764E-2 2.12646424E-4 1.21258907E-7
3.73686329E-2 2.15108754E-4 1.23788993E-7
3.78013402E-2 2.17599605E-4 1.26368249E-7
3.82390581E-2 2.20119284E-4 1.28997542E-7
3.86818461E-2 2.22668154E-4 1.3167768E-7
3.91297601E-2 2.2524652E-4 1.34409532E-7
3.95828635E-2 2.27854762E-4 1.3719395E-7
4.0041212E-2 2.30493184E-4 1.4003183E-7
4.05048653E-2 2.3316218E-4 1.42924037E-7
4.09738906E-2 2.3586207E-4 1.45871468E-7
4.14483435E-2 2.38593217E-4 1.48875017E-7
4.1928295E-2 2.41356E-4 1.51935581E-7
4.2413801E-2 2.44150782E-4 1.55054067E-7
4.29049283E-2 2.46977899E-4 1.58231387E-7
4.34017442E-2 2.49837758E-4 1.61468478E-7
4.39043157E-2 2.52730766E-4 1.64766263E-7
4.44127023E-2 2.55657244E-4 1.6812568E-7
4.49269786E-2 2.58617598E-4 1.71547683E-7
4.5447208E-2 2.61612266E-4 1.75033236E-7
4.59734611E-2 2.64641596E-4 1.78583292E-7
4.65058088E-2 2.67705997E-4 1.82198846E-7
4.70443182E-2 2.70805875E-4 1.85880864E-7
4.75890674E-2 2.73941667E-4 1.89630342E-7
4.81401235E-2 2.77113752E-4 1.93448273E-7
4.8697561E-2 2.80322594E-4 1.97335666E-7
4.92614508E-2 2.83568574E-4 2.01293531E-7
4.98318709E-2 2.86852155E-4 2.05322891E-7
5.04088961E-2 2.90173746E-4 2.09424769E-7
5.09926043E-2 2.93533783E-4 2.13600188E-7
5.15830703E-2 2.96932732E-4 2.178502E-7
5.21803759E-2 3.00371059E-4 2.22175814E-7
5.27845956E-2 3.038492E-4 2.26578052E-7
5.33958115E-2 3.0736762E-4 2.31057925E-7
5.40141053E-2 3.10926756E-4 2.35616483E-7
5.46395592E-2 3.14527104E-4 2.40254707E-7
5.52722551E-2 3.18169157E-4 2.44973677E-7
5.59122786E-2 3.21853382E-4 2.49774359E-7
5.65597117E-2 3.25580273E-4 2.54657834E-7
5.72146438E-2 3.29350325E-4 2.59625097E-7
5.78771569E-2 3.33164033E-4 2.64677197E-7
5.85473441E-2 3.37021891E-4 2.6981516E-7
5.9225291E-2 3.40924395E-4 2.75040009E-7
5.99110872E-2 3.44872125E-4 2.80352793E-7
6.06048256E-2 3.48865549E-4 2.85754481E-7
6.13065958E-2 3.52905219E-4 2.91246153E-7
6.20164908E-2 3.56991688E-4 2.96828773E-7
6.27346113E-2 3.61125451E-4 3.02503423E-7
6.34610429E-2 3.65307089E-4 3.08271041E-7
6.41958863E-2 3.69537156E-4 3.14132677E-7
6.49392381E-2 3.73816176E-4 3.20089327E-7
6.56912029E-2 3.78144759E-4 3.26141901E-7
6.64518699E-2 3.82523489E-4 3.32291364E-7
6.72213435E-2 3.86952888E-4 3.38538598E-7
6.7999728E-2 3.91433598E-4 3.44884484E-7
6.87871277E-2 3.9596617E-4 3.5132993E-7
6.9583647E-2 4.00551246E-4 3.57875791E-7
7.038939E-2 4.05189407E-4 3.64522947E-7
7.12044612E-2 4.09881293E-4 3.71272165E-7
7.20289722E-2 4.14627488E-4 3.78124298E-7
7.28630275E-2 4.19428659E-4 3.85080142E-7
7.37067387E-2 4.24285419E-4 3.92140464E-7
7.4560225E-2 4.29198408E-4 3.99306032E-7
7.54235908E-2 4.34168294E-4 4.06577556E-7
7.62969553E-2 4.39195719E-4 4.13955746E-7
7.71804303E-2 4.44281352E-4 4.21441285E-7
7.80741349E-2 4.4942589E-4 4.29034856E-7
7.89781958E-2 4.54630004E-4 4.36737054E-7
7.98927173E-2 4.59894363E-4 4.44548533E-7
8.08178335E-2 4.65219695E-4 4.52469806E-7
8.17536563E-2 4.70606697E-4 4.6050144E-7
8.27003196E-2 4.7605607E-4 4.68643861E-7
8.36579427E-2 4.81568539E-4 4.76897412E-7
8.46266598E-2 4.87144833E-4 4.85262433E-7
8.56065899E-2 4.92785708E-4 4.93739094E-7
8.65978673E-2 4.98491863E-4 5.02327737E-7
8.76006261E-2 5.04264142E-4 5.11028475E-7
8.86149928E-2 5.10103244E-4 5.19841421E-7
8.96411017E-2 5.16009983E-4 5.28766691E-7
9.06791016E-2 5.21985115E-4 5.37804226E-7
9.1729112E-2 5.28029399E-4 5.46954084E-7
9.27912891E-2 5.34143706E-4 5.5621615E-7
9.38657597E-2 5.40328794E-4 5.65590256E-7
9.49526727E-2 5.46585477E-4 5.75076172E-7
9.60521698E-2 5.52914629E-4 5.84673728E-7
9.71644074E-2 5.59317123E-4 5.94382527E-7
9.82895121E-2 5.65793656E-4 6.04202171E-7
9.94276553E-2 5.72345278E-4 6.14132261E-7
0.100578971 5.78972686E-4 6.2417223E-7
0.101743624 5.85676928E-4 6.34321509E-7
0.102921762 5.92458702E-4 6.44579416E-7
0.104113534 5.99319057E-4 6.5494504E-7
0.105319113 6.06258865E-4 6.6541736E-7
0.106538653 6.13279E-4 6.75995295E-7
0.107772313 6.20380451E-4 6.86677481E-7
0.109020256 6.27564092E-4 6.97462724E-7
0.110282652 6.34830969E-4 7.08349546E-7
0.111559667 6.42181956E-4 7.19336413E-7
0.112851463 6.49618043E-4 7.30421846E-7
0.114158221 6.57140277E-4 7.41603969E-7
0.11548011 6.6474959E-4 7.52881022E-7
0.11681731 6.7244703E-4 7.64251183E-7
0.118169986 6.80233643E-4 7.75712294E-7
0.11953833 6.88110362E-4 7.87262309E-7
0.120922521 6.96078292E-4 7.98899009E-7
0.122322738 7.04138482E-4 8.10619952E-7
0.123739168 7.12292036E-4 8.22422749E-7
0.125172004 7.20540003E-4 8.34304842E-7
0.126621425 7.2888349E-4 8.46263504E-7
0.128087625 7.37323542E-4 8.58295948E-7
0.129570812 7.45861325E-4 8.70399219E-7
0.13107118 7.54498004E-4 8.82569964E-7
0.132588908 7.63234682E-4 8.94804714E-7
0.134124219 7.72072526E-4 9.07099604E-7
0.135677308 7.81012699E-4 9.19450827E-7
0.137248367 7.90056423E-4 9.31854402E-7
0.138837636 7.99204805E-4 9.44306123E-7
0.140445292 8.08459183E-4 9.56801728E-7
0.142071575 8.17820721E-4 9.69336838E-7
0.143716693 8.27290583E-4 9.81906737E-7
0.145380855 8.36870167E-4 9.94506763E-7
0.147064283 8.46560695E-4 1.00713203E-6
0.148767203 8.56363389E-4 1.01977764E-6
0.150489852 8.66279588E-4 1.03243826E-6
0.152232438 8.76310689E-4 1.04510866E-6
0.153995201 8.86457856E-4 1.05778349E-6
0.155778378 8.96722544E-4 1.07045707E-6
0.157582209 9.07106092E-4 1.08312372E-6
0.15940693 9.17609897E-4 1.09577763E-6
0.161252782 9.28235357E-4 1.10841279E-6
0.163119987 9.38983809E-4 1.12102293E-6
0.165008828 9.49856709E-4 1.13360147E-6
0.166919544 9.60855512E-4 1.14614124E-6
0.168852389 9.71981732E-4 1.15863509E-6
0.1708076 9.83236707E-4 1.1710755E-6
0.172785461 9.94622125E-4 1.18345497E-6
0.174786225 1.00613921E-3 1.19576589E-6
0.176810145 1.01778982E-3 1.2080003E-6
0.17885752 1.02957524E-3 1.22015047E-6
0.180928588 1.04149722E-3 1.23220821E-6
0.183023646 1.05355715E-3 1.24416533E-6
0.185142964 1.06575678E-3 1.25601366E-6
0.187286809 1.07809762E-3 1.26774455E-6
0.189455494 1.09058141E-3 1.2793497E-6
0.191649288 1.1032098E-3 1.29082036E-6
0.193868473 1.11598428E-3 1.30214801E-6
0.196113363 1.12890685E-3 1.31332376E-6
0.198384255 1.14197889E-3 1.32433877E-6
0.200681433 1.15520239E-3 1.33518427E-6
0.20300521 1.1685791E-3 1.34585116E-6
0.205355912 1.18211051E-3 1.35633047E-6
0.20773381 1.19579874E-3 1.36661242E-6
0.21013926 1.20964542E-3 1.3766869E-6
0.21257256 1.22365251E-3 1.38654377E-6
0.215034038 1.23782177E-3 1.39617282E-6
0.217524007 1.25215505E-3 1.40556403E-6
0.22004281 1.26665423E-3 1.41470707E-6
0.222590789 1.2813214E-3 1.42359193E-6
0.225168273 1.29615841E-3 1.43220836E-6
0.227775604 1.31116726E-3 1.44054627E-6
0.230413109 1.32634991E-3 1.44859575E-6
0.233081177 1.34170824E-3 1.45634681E-6
0.23578012 1.35724456E-3 1.46378954E-6
0.238510326 1.37296063E-3 1.4709143E-6
0.241272151 1.38885877E-3 1.47771129E-6
0.244065955 1.40494108E-3 1.48417109E-6
0.246892095 1.42120942E-3 1.49028449E-6
0.249750972 1.43766636E-3 1.49604216E-6
0.252642959 1.45431375E-3 1.50143535E-6
0.255568415 1.47115381E-3 1.50645508E-6
0.258527756 1.48818898E-3 1.51109282E-6
0.261521369 1.50542147E-3 1.51533936E-6
0.264549643 1.52285339E-3 1.51918528E-6
0.267612994 1.54048717E-3 1.52262169E-6
0.270711809 1.55832525E-3 1.52563973E-6
0.273846507 1.57636974E-3 1.528231E-6
0.277017504 1.59462332E-3 1.53038741E-6
0.280225217 1.61308818E-3 1.53210112E-6
0.283470064 1.63176679E-3 1.53336498E-6
0.286752492 1.65066181E-3 1.53417193E-6
0.290072918 1.66977558E-3 1.53451538E-6
0.293431818 1.68911065E-3 1.53438918E-6
0.296829581 1.70866959E-3 1.53378778E-6
0.300266713 1.72845507E-3 1.53270616E-6
0.303743631 1.74846966E-3 1.53113933E-6
0.307260841 1.76871591E-3 1.52908342E-6
0.310818732 1.78919674E-3 1.52653456E-6
0.314417839 1.8099146E-3 1.52348991E-6
0.31805864 1.8308725E-3 1.51994686E-6
0.321741581 1.85207301E-3 1.51590336E-6
0.325467169 1.87351892E-3 1.51135816E-6
0.329235911 1.89521327E-3 1.50630956E-6
0.333048284 1.91715884E-3 1.50075607E-6
0.336904794 1.93935854E-3 1.49469724E-6
0.340805978 1.96181517E-3 1.48813285E-6
0.344752312 1.98453199E-3 1.4810638E-6
0.348744363 2.00751168E-3 1.47349135E-6
0.352782637 2.03075772E-3 1.46541754E-6
0.356867671 2.05427269E-3 1.45684533E-6
0.361000001 2.07806006E-3 1.447778E-6
0.365180165 2.10212287E-3 1.43822001E-6
0.369408756 2.12646439E-3 1.42817623E-6
0.373686314 2.15108762E-3 1.41765236E-6
0.378013402 2.17599608E-3 1.40665486E-6
0.382390589 2.20119278E-3 1.39519091E-6
0.386818469 2.22668145E-3 1.38326823E-6
0.391297609 2.25246535E-3 1.37089546E-6
0.395828635 2.2785475E-3 1.35808205E-6
0.400412112 2.30493187E-3 1.34483764E-6
0.405048668 2.33162171E-3 1.33117317E-6
0.409738898 2.35862075E-3 1.31709976E-6
0.414483458 2.38593225E-3 1.30262879E-6
0.419282943 2.41355994E-3 1.28777219E-6
0.42413801 2.44150776E-3 1.27254225E-6
0.429049283 2.46977899E-3 1.25695237E-6
0.43401745 2.49837781E-3 1.24101609E-6
0.439043134 2.52730749E-3 1.22474808E-6
0.444127023 2.55657244E-3 1.20816321E-6
0.449269772 2.58617615E-3 1.19127708E-6
0.454472065 2.6161226E-3 1.17410559E-6
0.459734619 2.64641596E-3 1.15666558E-6
0.465058088 2.67705997E-3 1.13897374E-6
0.470443189 2.7080588E-3 1.12104783E-6
0.475890666 2.73941667E-3 1.10290534E-6
0.481401235 2.77113752E-3 1.0845647E-6
0.48697558 2.803226E-3 1.06604409E-6
0.492614508 2.83568562E-3 1.0473625E-6
0.498318702 2.86852149E-3 1.02853858E-6
0.504088998 2.90173735E-3 1.00959164E-6
0.509926021 2.93533783E-3 9.90540684E-7
0.515830696 2.96932738E-3 9.71405143E-7
0.521803737 3.00371065E-3 9.52203948E-7
0.527845979 3.03849205E-3 9.32956141E-7
0.533958137 3.07367602E-3 9.13680822E-7
0.540141046 3.10926745E-3 8.94396976E-7
0.5463956 3.14527121E-3 8.75123476E-7
0.552722573 3.18169175E-3 8.5587925E-7
0.559122801 3.21853394E-3 8.3668283E-7
0.565597117 3.25580291E-3 8.17552632E-7
0.572146416 3.29350331E-3 7.98506846E-7
0.578771591 3.33164027E-3 7.79563322E-7
0.585473418 3.37021868E-3 7.60739454E-7
0.59225291 3.40924412E-3 7.42052407E-7
0.599110842 3.44872125E-3 7.23518724E-7
0.606048226 3.48865567E-3 7.05154548E-7
0.613065958 3.52905225E-3 6.86975454E-7
0.620164931 3.56991682E-3 6.68996563E-7
0.627346098 3.61125451E-3 6.51232313E-7
0.634610415 3.65307089E-3 6.33696459E-7
0.641958833 3.69537133E-3 6.16402133E-7
0.649392366 3.73816187E-3 5.9936184E-7
0.656912029 3.78144765E-3 5.82587063E-7
0.664518654 3.82523471E-3 5.66088602E-7
0.672213435 3.86952888E-3 5.49876518E-7
0.679997325 3.91433574E-3 5.33960304E-7
0.687871337 3.95966182E-3 5.18348656E-7
0.695836484 4.00551269E-3 5.03049534E-7
0.7038939 4.05189442E-3 4.88070214E-7
0.712044597 4.09881305E-3 4.73417202E-7
0.720289707 4.14627511E-3 4.59096242E-7
0.728630245 4.19428665E-3 4.45112306E-7
0.737067401 4.24285419E-3 4.31469658E-7
0.74560225 4.29198379E-3 4.18171766E-7
0.754235864 4.34168288E-3 4.05221328E-7
0.762969553 4.39195707E-3 3.92620365E-7
0.771804333 4.44281381E-3 3.80370096E-7
0.780741394 4.49425913E-3 3.68471063E-7
0.789781928 4.54630004E-3 3.56923067E-7
0.798927188 4.59894352E-3 3.45725283E-7
0.808178306 4.65219701E-3 3.34876148E-7
0.817536592 4.70606703E-3 3.24373474E-7
0.827003181 4.76056058E-3 3.1421402E-7
0.836579442 4.8156851E-3 3.0439395E-7
0.846266568 4.8714485E-3 2.94908915E-7
0.856065869 4.92785685E-3 2.85754112E-7
0.865978658 4.98491898E-3 2.76924311E-7
0.876006246 5.04264142E-3 2.68413885E-7
0.886149883 5.10103256E-3 2.60216837E-7
0.896411061 5.16009983E-3 2.52326828E-7
0.906790972 5.21985069E-3 2.44737208E-7
0.917291105 5.28029399E-3 2.37441029E-7
0.927912891 5.34143671E-3 2.30431084E-7
0.938657582 5.40328771E-3 2.23699928E-7
0.949526727 5.46585489E-3 2.17239943E-7
0.960521758 5.52914664E-3 2.11043343E-7
0.971644044 5.59317088E-3 2.05102182E-7
0.982895136 5.65793691E-3 1.99408419E-7
0.994276524 5.72345266E-3 1.93953952E-7
1.00578976 5.78972697E-3 1.88730624E-7
1.01743627 5.85676916E-3 1.83730222E-7
1.0292176 5.92458714E-3 1.78944546E-7
1.04113531 5.99319069E-3 1.74365084E-7
1.05319118 6.06258865E-3 1.69983295E-7
1.06538653 6.13278989E-3 1.6579078E-7
1.07772315 6.20380417E-3 1.61779241E-7
1.09020257 6.27564127E-3 1.57940576E-7
1.10282648 6.34830957E-3 1.54266871E-7
1.11559665 6.42181933E-3 1.50750338E-7
1.12851465 6.49618078E-3 1.4738346E-7
1.14158225 6.57140277E-3 1.44158861E-7
1.15480113 6.64749602E-3 1.41069435E-7
1.16817307 6.72447076E-3 1.38108291E-7
1.18169987 6.80233631E-3 1.35268735E-7
1.19538331 6.88110339E-3 1.32544372E-7
1.20922518 6.96078315E-3 1.29928992E-7
1.22322738 7.04138493E-3 1.27416669E-7
1.23739171 7.12292036E-3 1.25001719E-7
1.25172007 7.20540015E-3 1.22678699E-7
1.26621425 7.28883455E-3 1.20442408E-7
1.28087628 7.37323519E-3 1.18287915E-7
1.29570818 7.45861325E-3 1.16210494E-7
1.31071174 7.54497992E-3 1.14205577E-7
1.32588911 7.63234682E-3 1.12268786E-7
1.34124219 7.72072515E-3 1.10395995E-7
1.35677302 7.81012699E-3 1.08583322E-7
1.37248373 7.900564E-3 1.06827116E-7
1.38837636 7.99204782E-3 1.05123938E-7
1.40445292 8.08459148E-3 1.03470576E-7
1.42071581 8.17820709E-3 1.01864018E-7
1.43716681 8.27290583E-3 1.00301449E-7
1.45380843 8.36870167E-3 9.8780248E-8
1.47064281 8.46560672E-3 9.72979706E-8
1.48767197 8.56363401E-3 9.58523287E-8
1.50489843 8.66279658E-3 9.44412193E-8
1.52232432 8.76310654E-3 9.3062674E-8
1.53995204 8.86457879E-3 9.1714881E-8
1.55778384 8.96722544E-3 9.03961492E-8
1.57582211 9.07106139E-3 8.91049368E-8
1.59406924 9.17609874E-3 8.7839787E-8
1.61252773 9.28235333E-3 8.65993925E-8
1.63119996 9.3898382E-3 8.53825171E-8
1.65008831 9.49856732E-3 8.4188045E-8
1.66919541 9.60855559E-3 8.30149389E-8
1.68852389 9.71981697E-3 8.18622468E-8
1.708076 9.8323673E-3 8.07290874E-8
1.72785461 9.94622055E-3 7.9614658E-8
1.74786222 1.00613926E-2 7.85182195E-8
1.76810145 1.01778982E-2 7.74390756E-8
1.78857517 1.02957524E-2 7.63766153E-8
1.80928588 1.0414972E-2 7.53302487E-8
1.83023643 1.05355717E-2 7.42994359E-8
1.85142958 1.06575675E-2 7.32836938E-8
1.87286806 1.07809762E-2 7.22825604E-8
1.89455485 1.09058144E-2 7.12956094E-8
1.91649282 1.1032098E-2 7.03224572E-8
1.9386847 1.11598428E-2 6.93627271E-8
1.96113372 1.12890685E-2 6.84160852E-8
1.98384249 1.14197899E-2 6.74822047E-8
2.00681424 1.15520246E-2 6.65608013E-8
2.03005219 1.16857905E-2 6.56515837E-8
2.05355906 1.18211051E-2 6.47542961E-8
2.07733822 1.19579872E-2 6.3868697E-8
2.10139251 1.20964544E-2 6.29945802E-8
2.12572551 1.22365244E-2 6.21317255E-8
2.15034032 1.23782167E-2 6.12799482E-8
2.17524004 1.25215501E-2 6.04390493E-8
2.20042825 1.2666543E-2 5.96088654E-8
2.22590804 1.28132142E-2 5.87892046E-8
2.25168276 1.29615841E-2 5.79799178E-8
2.27775598 1.31116724E-2 5.71808378E-8
2.30413127 1.32634984E-2 5.63918121E-8
2.33081174 1.34170828E-2 5.56126878E-8
2.3578012 1.35724451E-2 5.48433228E-8
2.38510323 1.37296068E-2 5.40835785E-8
2.4127214 1.38885882E-2 5.33333129E-8
2.44065952 1.40494099E-2 5.2592398E-8
2.46892095 1.42120952E-2 5.18606988E-8
2.49750972 1.43766627E-2 5.11380875E-8
2.52642965 1.45431366E-2 5.04244433E-8
2.55568433 1.47115383E-2 4.97196453E-8
2.58527756 1.48818903E-2 4.90235763E-8
2.61521387 1.50542147E-2 4.83361227E-8
2.64549661 1.52285341E-2 4.76571884E-8
2.67612982 1.54048717E-2 4.69866777E-8
2.70711803 1.55832525E-2 4.63244838E-8
2.73846507 1.57636981E-2 4.56705109E-8
2.77017498 1.59462318E-2 4.50246702E-8
2.80225205 1.61308814E-2 4.43868622E-8
2.83470058 1.63176674E-2 4.37569909E-8
2.86752486 1.65066179E-2 4.31349747E-8
2.90072918 1.66977551E-2 4.25207105E-8
2.93431807 1.6891107E-2 4.19141166E-8
2.96829581 1.70866959E-2 4.13151042E-8
3.00266719 1.72845516E-2 4.07235845E-8
3.03743649 1.74846966E-2 4.01394722E-8
3.07260823 1.76871605E-2 3.9562682E-8
3.10818744 1.78919677E-2 3.89931287E-8
3.14417863 1.8099146E-2 3.84307342E-8
3.18058634 1.83087252E-2 3.78754095E-8
3.21741581 1.85207296E-2 3.73270801E-8
3.25467181 1.8735189E-2 3.67856607E-8
3.29235911 1.89521331E-2 3.62510839E-8
3.33048272 1.91715881E-2 3.57232786E-8
3.36904788 1.93935856E-2 3.52021701E-8
3.4080596 1.96181517E-2 3.4687698E-8
3.44752312 1.98453199E-2 3.41797843E-8
3.48744369 2.00751182E-2 3.36783685E-8
3.52782631 2.03075763E-2 3.31833796E-8
3.56867671 2.05427278E-2 3.269475E-8
3.6099999 2.07806006E-2 3.22124123E-8
3.65180182 2.10212283E-2 3.17363025E-8
3.69408774 2.12646425E-2 3.12663531E-8
3.73686314 2.15108767E-2 3.08025001E-8
3.78013396 2.17599608E-2 3.03446761E-8
3.82390594 2.20119283E-2 2.98928207E-8
3.86818457 2.22668145E-2 2.94468663E-8
3.91297603 2.2524653E-2 2.90067508E-8
3.95828629 2.27854755E-2 2.85724102E-8
4.00412083 2.30493192E-2 2.81437824E-8
4.05048656 2.33162176E-2 2.7720807E-8
4.09738922 2.35862061E-2 2.730342E-8
4.14483452 2.38593221E-2 2.68915663E-8
4.19282961 2.41355989E-2 2.64851892E-8
4.24138021 2.44150776E-2 2.60842299E-8
4.29049301 2.46977899E-2 2.5688637E-8
4.34017467 2.49837767E-2 2.52983501E-8
4.3904314 2.52730753E-2 2.49133159E-8
4.44127035 2.55657248E-2 2.45334792E-8
4.49269772 2.58617606E-2 2.41587852E-8
4.54472065 2.61612255E-2 2.37891804E-8
4.59734583 2.64641587E-2 2.34246063E-8
4.65058088 2.67705992E-2 2.3065013E-8
4.70443201 2.7080588E-2 2.27103438E-8
4.75890684 2.73941662E-2 2.23605454E-8
4.81401253 2.77113765E-2 2.20155663E-8
4.86975574 2.80322582E-2 2.16753513E-8
4.92614508 2.83568576E-2 2.13398472E-8
4.9831872 2.8685214E-2 2.10090043E-8
5.04088974 2.90173739E-2 2.06827675E-8
5.09926033 2.93533783E-2 2.0361087E-8
5.15830708 2.96932738E-2 2.00439079E-8
5.21803761 3.00371069E-2 1.97311856E-8
5.27845955 3.03849205E-2 1.94228669E-8
5.33958101 3.07367612E-2 1.91189038E-8
5.40141058 3.10926754E-2 1.88192466E-8
5.46395588 3.14527117E-2 1.85238491E-8
5.52722549 3.18169184E-2 1.82326616E-8
5.59122801 3.21853384E-2 1.79456361E-8
5.65597105 3.25580277E-2 1.76627246E-8
5.72146416 3.29350308E-2 1.7383881E-8
5.78771591 3.33164036E-2 1.71090555E-8
5.85473442 3.37021872E-2 1.68382019E-8
5.92252922 3.40924412E-2 1.65712759E-8
5.99110842 3.44872139E-2 1.63082277E-8
6.0604825 3.48865576E-2 1.60490128E-8
