# Per-line escape summary  iter=25
# Sorted by slab-integrated escaped line power.
# Col 1: rank
# Col 2: line_ip [Cloudy LineSave index]
# Col 3: E_eV
# Col 4: Cloudy wavelength label value
# Col 5: thin_line_power [erg cm^-3 s^-1, depth-summed]
# Col 6: escaped_line_power [erg cm^-3 s^-1, depth-summed]
# Col 7: continuum_destroyed_heat [erg cm^-3 s^-1, depth-summed]
# Col 8: escaped/thin
# Col 9: heat_dest/thin
# Col 10: mean_beta [thin-power weighted]
# Col 11: mean_Pelec [thin-power weighted]
# Col 12: mean_Pdest [thin-power weighted]
# Col 13: mean_y [thin-power weighted]
# Col 14: mean_tauT_emiss [thin-power weighted]
# Col 15: max_column_tau_line
# Col 16: Cloudy_label
# Col 17: Cloudy_comment
68	22194	1.183134703e+03	1.046466637e+01	1.480427506e+06	1.474368264e+06	6.059240778e+03	9.959070996e-01	4.092899350e-03	3.449448944e-01	3.324554357e-03	6.544007049e-04	2.813175390e-10	3.029521654e-03	1.222065490e+01	Ne 9                10.4647A 	He-like,   1^1S - n= 10
69	126634	4.797966768e+01	2.573940125e+02	1.615369576e+06	1.433371547e+06	6.752136869e+03	8.873335044e-01	4.179933167e-03	3.318030132e-02	4.712946108e-05	2.915129679e-05	7.302901398e-04	2.526494443e-03	6.104217661e+02	Fe14                257.394A 	Chianti, 
70	126644	4.937133603e+01	2.521990051e+02	1.577356253e+06	1.399539331e+06	5.948016672e+03	8.872690167e-01	3.770877164e-03	3.281015359e-02	4.697256964e-05	2.673291345e-05	7.460489675e-04	2.514198368e-03	6.116929572e+02	Fe14                252.199A 	Chianti, 
71	5711	4.708961080e+02	2.635729790e+01	1.486990085e+06	1.396835578e+06	9.015438380e+04	9.393711443e-01	6.062877265e-02	1.694181464e-01	5.015582927e-04	8.297521015e-04	1.614429354e-09	4.074532969e-03	2.535130187e+02	C  6                26.3573A 	H-like,   1^2S - n=  5
72	20418	6.651589758e+02	1.862700272e+01	1.912655822e+06	1.384481213e+06	5.281743932e+05	7.238527694e-01	2.761471182e-01	3.086684258e-02	5.941818455e-05	9.681649924e-04	4.365278624e-10	4.472350625e-03	6.144207339e+03	O  7                18.6270A 	He-like,   1^1S -   3^1P_1.0
73	125769	3.565291033e+01	3.481830139e+02	1.482378793e+06	1.367350104e+06	1.625915642e+04	9.224026346e-01	1.096828726e-02	1.705532678e-01	3.598389974e-04	5.273720281e-04	2.980630414e-03	3.600428937e-03	1.073853162e+02	Fe13                348.183A 	Chianti, 
74	7700	8.701450980e+02	1.428375053e+01	1.360576370e+06	1.356165725e+06	4.410637480e+03	9.967582525e-01	3.241741939e-03	3.487200258e-01	2.713176343e-03	6.506293449e-04	1.748049669e-09	2.068951238e-03	9.025922853e+00	O  8                14.2838A 	H-like,   1^2S - n= 16
75	126089	6.095626105e+01	2.038260040e+02	1.547124372e+06	1.344507269e+06	4.840997942e+04	8.690363191e-01	3.129029592e-02	1.446094683e-02	2.171473408e-05	1.090657660e-04	2.934160672e-04	2.990582847e-03	2.085223538e+03	Fe13                203.826A 	Chianti, 
76	6668	5.928235754e+02	2.090983772e+01	1.479105715e+06	1.334249824e+06	1.448433067e+05	9.020652209e-01	9.792627075e-02	9.394356541e-02	1.885225429e-04	9.051512833e-04	8.320223842e-08	2.857915295e-03	4.052020246e+02	N  7                20.9098A 	H-like,   1^2S - n=  3
77	20463	7.182220729e+02	1.720066452e+01	1.465451061e+06	1.325356144e+06	1.400947326e+05	9.044015042e-01	9.559836985e-02	1.685831629e-01	5.039616330e-04	8.305862509e-04	1.549691910e-09	4.707907065e-03	6.040372205e+02	O  7                17.2007A 	He-like,   1^1S - n=  6
78	8246	1.215839670e+03	1.023887253e+01	1.369191386e+06	1.264423917e+06	1.047665935e+05	9.234822314e-01	7.651712865e-02	7.144249656e-02	1.327728434e-04	9.276298736e-04	8.368486081e-09	1.732680599e-03	1.530395940e+02	Ne10                10.2389A 	H-like,   1^2S - n=  3
79	4304	5.330826100e+01	2.325841980e+02	1.264649927e+06	1.241311117e+06	2.316567505e+04	9.815452405e-01	1.831785584e-02	3.424180377e-01	9.448757356e-03	5.805127747e-04	4.468608924e-06	7.690815389e-03	7.953860201e+06	He 2                232.584A 	H-like,   1^2S - n=  7
80	125079	3.531242918e+01	3.521059875e+02	1.458564498e+06	1.237302164e+06	1.790674756e+04	8.483013029e-01	1.227696655e-02	1.589438589e-01	3.518936324e-04	5.327361889e-04	4.144738266e-03	4.974714251e-03	2.132005275e+02	Fe12                352.106A 	Chianti, 
81	125874	4.937133603e+01	2.519519958e+02	1.330898717e+06	1.177812304e+06	5.495726891e+03	8.849751589e-01	4.129335178e-03	3.476885594e-02	5.104746889e-05	2.924362853e-05	6.674272763e-04	3.183033931e-03	8.604760823e+02	Fe13                251.952A 	Chianti, 
82	18686	4.278171123e+02	2.908397102e+01	1.130704518e+06	1.130443259e+06	2.018411413e+02	9.997689415e-01	1.785091844e-04	8.337153111e-01	1.069904628e-01	1.661185703e-04	6.451062667e-04	9.621903672e-03	1.817478260e-01	N  6                29.0840A 	He-like,   1^1S -   2^3P_1.0
83	5716	4.754357072e+02	2.602600861e+01	1.149951552e+06	1.107381619e+06	4.256943249e+04	9.629811072e-01	3.701845735e-02	2.145032602e-01	8.504277667e-04	7.847120278e-04	1.410193820e-08	4.139522999e-03	1.402300935e+02	C  6                26.0260A 	H-like,   1^2S - n=  6
84	151724	1.194260746e+01	1.037613037e+03	6.968157499e+06	1.103500890e+06	1.660830247e+03	1.583633679e-01	2.383456814e-04	3.660196437e-02	6.031078502e-05	2.671254758e-05	7.352317135e-02	2.252655428e-02	1.121066067e+04	O  6                1037.61A 	Chianti, 
85	20438	7.113643602e+02	1.739599419e+01	1.246567100e+06	1.083845859e+06	1.627212151e+05	8.694645153e-01	1.305354643e-01	1.278809377e-01	3.020041294e-04	8.712478145e-04	1.798115117e-10	4.632238723e-03	1.070383500e+03	O  7                17.3960A 	He-like,   1^1S -   5^1P_1.0
